Object,Filter,Cadence,MJD,Duration,Flux,Error
NGC5548,M2,2104,56749.94791,132.04196,3.710018,0.06975357
NGC5548,W1,2105,56750.06763,91.76075995,3.1653818,0.05788521
NGC5548,U,2105,56750.06848,45.77558005,2.449636,0.054207917
NGC5548,B,2105,56750.06906,45.77557999,1.6292521,0.036322747
NGC5548,HX,2105,56750.06946,569.1579264,0.608084,0.04941
NGC5548,SX,2105,56750.06946,569.1579264,0.482059,0.043983
NGC5548,W2,2105,56750.07046,183.77532,3.9457712,0.058835014
NGC5548,V,2105,56750.07183,45.77559996,1.26290325,0.03605365
NGC5548,M2,2105,56750.07291,131.71098,3.7225577,0.070040477
NGC5548,W1,2106,56751.05667,86.77390003,3.215253,0.059836694
NGC5548,U,2106,56751.05748,43.75656003,2.4629124,0.05545588
NGC5548,B,2106,56751.05804,43.77862,1.5977808,0.036410635
NGC5548,HX,2106,56751.05845,554.1139584,0.535328,0.051196
NGC5548,SX,2106,56751.05845,554.1139584,0.297651,0.038317
NGC5548,W2,2106,56751.05937,173.77948,3.7897243,0.05801521
NGC5548,V,2106,56751.06067,43.77862,1.2947246,0.03738395
NGC5548,M2,2106,56751.06177,136.58754,3.455535,0.06554027
NGC5548,W1,2107,56751.52779,89.76379997,3.065537,0.05701343
NGC5548,U,2107,56751.52864,44.88191998,2.3534295,0.05260784
NGC5548,B,2107,56751.52921,44.73848003,1.5732868,0.035602047
NGC5548,HX,2107,56751.52942,531.5480064,0.698947,0.050335
NGC5548,SX,2107,56751.52942,531.5480064,0.350912,0.035678
NGC5548,W2,2107,56751.53058,179.78144,3.7746736,0.057191236
NGC5548,V,2107,56751.53193,44.77160001,1.2665383,0.036588292
NGC5548,M2,2107,56751.53282,99.51692003,3.3906302,0.07277088
NGC5548,HX,2108,56751.72886,506.4740352,0.57463,0.068437
NGC5548,SX,2108,56751.72886,506.4740352,0.292667,0.048897
NGC5548,W1,2109,56752.12427,79.76800001,3.034685,0.05918596
NGC5548,U,2109,56752.12501,39.71851999,2.4395345,0.057103097
NGC5548,B,2109,56752.12553,39.78470004,1.5693484,0.037330195
NGC5548,HX,2109,56752.12559,468.866016,0.48598,0.044255
NGC5548,SX,2109,56752.12559,468.866016,0.262593,0.032585
NGC5548,W2,2109,56752.12675,159.78976,3.6313824,0.057682674
NGC5548,V,2109,56752.12796,39.77366,1.3334881,0.039831904
NGC5548,M2,2109,56752.12873,85.06379998,3.3168255,0.0763632
NGC5548,W1,2110,56752.52633,95.75471997,2.9986484,0.05468164
NGC5548,U,2110,56752.52721,47.77254003,2.365319,0.05158292
NGC5548,B,2110,56752.52781,47.76151997,1.5627882,0.03445226
NGC5548,HX,2110,56752.52831,599.2439616,0.389442,0.035778
NGC5548,SX,2110,56752.52831,599.2439616,0.173904,0.023913
NGC5548,W2,2110,56752.52928,192.73408,3.4943555,0.052672987
NGC5548,V,2110,56752.53074,47.78358001,1.2949885,0.036031223
NGC5548,M2,2110,56752.53188,141.67372,3.251359,0.061879796
NGC5548,W1,2111,56752.85549,95.76574004,2.888455,0.05313361
NGC5548,U,2111,56752.85637,47.78358001,2.3276003,0.050802125
NGC5548,B,2111,56752.85697,47.77253997,1.492289,0.033186124
NGC5548,HX,2111,56752.85748,601.7519808,0.25423,0.024428
NGC5548,SX,2111,56752.85748,601.7519808,0.078303,0.013643
NGC5548,W2,2111,56752.85843,192.76714,3.400858,0.05162436
NGC5548,V,2111,56752.85988,47.78359997,1.3607783,0.03726698
NGC5548,M2,2111,56752.86104,143.26244,3.2067102,0.06110122
NGC5548,W1,2112,56753.19302,79.75696003,2.8055288,0.055814897
NGC5548,U,2112,56753.19376,39.77368003,2.3169482,0.054353977
NGC5548,B,2112,56753.19427,39.76262003,1.4661978,0.035322473
NGC5548,HX,2112,56753.19435,471.3719616,0.386877,0.040382
NGC5548,SX,2112,56753.19435,471.3719616,0.189886,0.028374
NGC5548,W2,2112,56753.19549,160.77168,3.2500156,0.052911316
NGC5548,V,2112,56753.1967,39.78469998,1.30058165,0.039177198
NGC5548,M2,2112,56753.19748,85.89129996,3.1272612,0.073114767
NGC5548,W1,2113,56753.40175,113.7604401,2.8647545,0.049526387
NGC5548,U,2113,56753.40279,56.76436001,2.2378936,0.045887263
NGC5548,B,2113,56753.40351,56.77542001,1.5205085,0.03138017
NGC5548,HX,2113,56753.40417,692.0180352,0.290972,0.025413
NGC5548,SX,2113,56753.40417,692.0180352,0.131866,0.017153
NGC5548,W2,2113,56753.40522,228.77862,3.2433806,0.04711824
NGC5548,V,2113,56753.40694,56.77539998,1.2631118,0.032878055
NGC5548,M2,2113,56753.4082,152.6956,3.024767,0.057235334
NGC5548,W1,2114,56753.6585,105.75054,2.7965191,0.049982467
NGC5548,U,2114,56753.65947,52.75940001,2.267939,0.047762335
NGC5548,B,2114,56753.66014,52.78149998,1.4887183,0.031767354
NGC5548,HX,2114,56753.66069,646.8859584,0.342078,0.029222
NGC5548,SX,2114,56753.66069,646.8859584,0.107807,0.015327
NGC5548,W2,2114,56753.66173,211.76586,3.1627648,0.047350073
NGC5548,V,2114,56753.66332,52.77043998,1.26933274,0.034093407
NGC5548,M2,2114,56753.6645,144.1451,2.9735095,0.05775376
NGC5548,W1,2115,56753.85588,133.7631,2.7171614,0.044961155
NGC5548,U,2115,56753.85709,66.77124,2.208429,0.042783579
NGC5548,B,2115,56753.85792,66.77122003,1.5239107,0.029502226
NGC5548,HX,2115,56753.85895,824.9019264,0.308648,0.026599
NGC5548,SX,2115,56753.85895,824.9019264,0.113898,0.016368
NGC5548,W2,2115,56753.85992,268.77294,3.129278,0.043730665
NGC5548,V,2115,56753.86192,66.77122003,1.2539955,0.030674557
NGC5548,M2,2115,56753.8635,197.4672,3.0275702,0.05237281
NGC5548,W1,2116,56754.53633,91.77182001,2.7701113,0.05235141
NGC5548,U,2116,56754.53718,45.77559996,2.1255784,0.04749931
NGC5548,B,2116,56754.53777,45.77557999,1.4471062,0.032898217
NGC5548,HX,2116,56754.53819,574.172064,0.383647,0.036081
NGC5548,SX,2116,56754.53819,574.172064,0.183178,0.024994
NGC5548,W2,2116,56754.53915,182.77134,2.9940484,0.04760445
NGC5548,V,2116,56754.54053,45.76454002,1.3123674,0.037068226
NGC5548,M2,2116,56754.54164,135.64976,2.8824247,0.057774937
NGC5548,W1,2117,56754.85741,96.76972002,2.7473397,0.0509582
NGC5548,U,2117,56754.85831,48.77652001,2.1275921,0.046377743
NGC5548,B,2117,56754.85892,48.77656001,1.4696953,0.032483142
NGC5548,HX,2117,56754.85948,614.2879296,0.444425,0.039344
NGC5548,SX,2117,56754.85948,614.2879296,0.145464,0.023158
NGC5548,W2,2117,56754.86039,193.77118,3.1622867,0.04872832
NGC5548,V,2117,56754.86185,48.77652001,1.29873165,0.035772883
NGC5548,M2,2117,56754.86306,152.86112,2.933283,0.05605226
NGC5548,W1,2118,56755.00945,97.76270002,2.6123375,0.04894027
NGC5548,U,2118,56755.01035,48.77654004,2.1383445,0.04662419
NGC5548,B,2118,56755.01098,48.77653998,1.4443438,0.032016575
NGC5548,HX,2118,56755.01213,517.5159552,0.502621,0.045417
NGC5548,SX,2118,56755.01213,517.5159552,0.236932,0.031379
NGC5548,W2,2118,56755.01246,196.77212,2.9998824,0.04657899
NGC5548,V,2118,56755.01394,48.77653998,1.2209694,0.034401002
NGC5548,M2,2118,56755.01516,151.23926,2.8132031,0.05460873
NGC5548,W1,2119,56755.58962,92.76477998,2.6366331,0.050234803
NGC5548,U,2119,56755.59048,46.77960002,2.1291886,0.047178893
NGC5548,B,2119,56755.59107,46.76854002,1.41241855,0.032030456
NGC5548,HX,2119,56755.59157,589.216032,0.665004,0.055716
NGC5548,SX,2119,56755.59157,589.216032,0.32998,0.039372
NGC5548,W2,2119,56755.5925,186.7763,3.071862,0.048273477
NGC5548,V,2119,56755.5939,46.77958,1.192588,0.03445425
NGC5548,M2,2119,56755.59506,144.55334,2.870218,0.056375755
NGC5548,W1,2120,56755.79462,104.76862,2.7120828,0.0489725
NGC5548,U,2120,56755.79557,51.76644003,2.1437772,0.04564523
NGC5548,B,2120,56755.79623,51.77748001,1.434654,0.031069393
NGC5548,HX,2120,56755.7968,641.86992,0.692199,0.084632
NGC5548,SX,2120,56755.7968,641.86992,0.372248,0.062425
NGC5548,W2,2120,56755.79781,209.7689,3.1202644,0.047005077
NGC5548,V,2120,56755.79938,51.77749997,1.1718437,0.032533286
NGC5548,M2,2120,56755.80059,147.78596,2.8626383,0.055780725
NGC5548,W1,2121,56756.26124,89.76381999,2.5757894,0.04997704
NGC5548,B,2121,56756.26264,44.77157998,1.4614745,0.03349726
NGC5548,HX,2121,56756.26315,579.1860288,0.704506,0.050692
NGC5548,SX,2121,56756.26315,579.1860288,0.343522,0.035403
NGC5548,W2,2121,56756.26401,180.77436,3.2110636,0.050403664
NGC5548,V,2121,56756.26537,44.78259999,1.21781315,0.03552433
NGC5548,M2,2121,56756.26655,150.77586,3.032437,0.057643064
NGC5548,W1,2122,56756.79046,101.76764,2.6999802,0.049366335
NGC5548,U,2122,56756.79141,50.77349997,2.1948858,0.046998454
NGC5548,B,2122,56756.79205,50.77349997,1.4536475,0.031650657
NGC5548,HX,2122,56756.79266,641.8680192,0.699512,0.0481
NGC5548,SX,2122,56756.79266,641.8680192,0.218504,0.027021
NGC5548,W2,2122,56756.79358,203.77802,3.1686713,0.04800304
NGC5548,V,2122,56756.79511,50.78452003,1.3047155,0.035277983
NGC5548,M2,2122,56756.79637,158.1569,2.99363,0.056124287
NGC5548,W1,2123,56757.0064,111.77448,2.802949,0.04907479
NGC5548,U,2123,56757.00742,55.77137995,2.2404714,0.046263595
NGC5548,HX,2123,56757.00763,483.909984,0.682516,0.078258
NGC5548,SX,2123,56757.00763,483.909984,0.304419,0.054486
NGC5548,B,2123,56757.00812,55.8707,1.4262761,0.030002113
NGC5548,W2,2123,56757.0098,223.76964,3.170092,0.04668747
NGC5548,V,2123,56757.01147,55.77139997,1.17702665,0.031684003
NGC5548,M2,2123,56757.0129,181.10538,3.0056337,0.05372033
NGC5548,W1,2124,56757.47036,108.7625,2.7604992,0.04901088
NGC5548,U,2124,56757.47135,53.77443999,2.1974745,0.046065103
NGC5548,B,2124,56757.47203,53.78548002,1.5083673,0.03186249
NGC5548,HX,2124,56757.47287,702.044064,0.653454,0.05928
NGC5548,SX,2124,56757.47287,702.044064,0.281091,0.039033
NGC5548,W2,2124,56757.47367,216.7747599,3.1641,0.0470316
NGC5548,V,2124,56757.47529,53.78548002,1.2232361,0.033019036
NGC5548,M2,2124,56757.47674,189.2035,2.9948656,0.052712104
NGC5548,W1,2125,56757.80171,110.77048,2.69379,0.047804083
NGC5548,U,2125,56757.80272,54.77844,2.1645971,0.04513125
NGC5548,B,2125,56757.80341,54.77845997,1.4538951,0.03070272
NGC5548,HX,2125,56757.80415,692.0140608,0.625015,0.052897
NGC5548,SX,2125,56757.80415,692.0140608,0.304783,0.037064
NGC5548,W2,2125,56757.80507,221.7727,3.108865,0.046097714
NGC5548,V,2125,56757.80673,54.77844,1.27577544,0.033737285
NGC5548,M2,2125,56757.80809,172.5769,2.9572346,0.05394094
NGC5548,W1,2126,56758.00667,113.74938,2.7450256,0.04797785
NGC5548,HX,2126,56758.00755,496.4459328,0.433928,0.044022
NGC5548,SX,2126,56758.00755,496.4459328,0.180116,0.027789
NGC5548,U,2126,56758.00771,56.77540004,2.1928451,0.04504361
NGC5548,B,2126,56758.00842,56.72024,1.4874542,0.030848553
NGC5548,W2,2126,56758.01014,227.76356,3.1086895,0.04571744
NGC5548,V,2126,56758.01184,56.76436001,1.2418021,0.032561963
NGC5548,M2,2126,56758.01308,149.81598,2.96304,0.05687574
NGC5548,W1,2127,56758.4569,115.7794001,2.684185,0.04685394
NGC5548,U,2127,56758.45795,57.76831996,2.1693667,0.04430462
NGC5548,B,2127,56758.45867,57.77938002,1.3974663,0.029092064
NGC5548,HX,2127,56758.45951,727.1220096,0.542787,0.054958
NGC5548,SX,2127,56758.45951,727.1220096,0.290047,0.041361
NGC5548,W2,2127,56758.46041,231.76846,3.1235363,0.04562701
NGC5548,V,2127,56758.46214,57.76836002,1.2272696,0.032045893
NGC5548,M2,2127,56758.46358,183.2457,2.9306422,0.052522745
NGC5548,W1,2128,56758.72365,115.7574,2.7012341,0.0471145
NGC5548,U,2128,56758.7247,57.73528004,2.1240476,0.043485692
NGC5548,B,2128,56758.72542,57.76837999,1.4335912,0.02970992
NGC5548,HX,2128,56758.72622,719.5960512,0.548521,0.040907
NGC5548,SX,2128,56758.72622,719.5960512,0.282388,0.029437
NGC5548,W2,2128,56758.72717,232.77256,3.1302455,0.045666887
NGC5548,V,2128,56758.72891,57.76838005,1.2180767,0.031934646
NGC5548,M2,2128,56758.7303,174.55182,2.9272585,0.053370985
NGC5548,W1,2129,56759.32425,115.77946,2.7304085,0.047515435
NGC5548,U,2129,56759.3253,57.76837999,2.0691905,0.042471386
NGC5548,B,2129,56759.32603,57.77937996,1.4849792,0.030588258
NGC5548,HX,2129,56759.32686,727.1220096,0.591518,0.050877
NGC5548,SX,2129,56759.32686,727.1220096,0.214425,0.030583
NGC5548,W2,2129,56759.32777,231.7796,3.1846125,0.04635542
NGC5548,V,2129,56759.3295,57.77939999,1.2475067,0.03248435
NGC5548,M2,2129,56759.33094,183.78638,2.876544,0.05177883
NGC5548,U,2130,56759.45795,57.77937996,1.9728736,0.040666854
NGC5548,B,2130,56759.45867,57.76836002,1.40023576,0.0291513
NGC5548,HX,2130,56759.4595,727.1180352,0.610574,0.041538
NGC5548,SX,2130,56759.4595,727.1180352,0.246444,0.026464
NGC5548,W2,2130,56759.46041,231.76852,3.130694,0.04572998
NGC5548,V,2130,56759.46214,57.77939999,1.2206331,0.031964284
NGC5548,M2,2130,56759.46358,182.88166,2.9059383,0.052247734
NGC5548,W1,2131,56759.79093,115.76844,2.6849469,0.046912713
NGC5548,U,2131,56759.79199,57.77937996,2.0583627,0.042261282
NGC5548,B,2131,56759.79271,57.77941996,1.4235563,0.029551974
NGC5548,HX,2131,56759.79353,727.1159616,0.53885,0.039043
NGC5548,SX,2131,56759.79353,727.1159616,0.230978,0.025539
NGC5548,W2,2131,56759.79445,231.76854,3.058558,0.044929026
NGC5548,V,2131,56759.79618,57.76835996,1.2602803,0.03269852
NGC5548,M2,2131,56759.79762,182.26382,2.919925,0.05249186
NGC5548,W1,2132,56760.5308,113.77148,2.6954326,0.047344266
NGC5548,U,2132,56760.53184,56.77542001,2.0517291,0.042406329
NGC5548,B,2132,56760.53255,56.77544004,1.4166352,0.029637717
NGC5548,HX,2132,56760.53328,702.044064,0.532928,0.038567
NGC5548,SX,2132,56760.53328,702.044064,0.295117,0.028749
NGC5548,W2,2132,56760.53426,227.76364,3.185128,0.04660556
NGC5548,V,2132,56760.53596,56.77542001,1.2109333,0.032048677
NGC5548,M2,2132,56760.5373,165.75862,2.922245,0.05430401
NGC5548,HX,2133,56760.86518,712.0740672,0.576043,0.043568
NGC5548,SX,2133,56760.86518,712.0740672,0.304753,0.031747
NGC5548,W1,2134,56761.32429,125.76424,2.80739,0.047129697
NGC5548,U,2134,56761.32543,62.7773,2.1607651,0.042863343
NGC5548,B,2134,56761.32621,62.75523996,1.493809,0.02974459
NGC5548,HX,2134,56761.32721,792.3059712,0.696012,0.043871
NGC5548,SX,2134,56761.32721,792.3059712,0.376064,0.03235
NGC5548,W2,2134,56761.32812,252.77524,3.206411,0.045420686
NGC5548,V,2134,56761.33,62.76628,1.2401702,0.031252691
NGC5548,M2,2134,56761.33155,197.69888,3.0762942,0.05301423
NGC5548,W1,2135,56761.53224,114.77544,2.7434884,0.04783253
NGC5548,U,2135,56761.53328,56.77540004,2.0717154,0.042781006
NGC5548,B,2135,56761.53401,56.78644001,1.4736857,0.03061126
NGC5548,HX,2135,56761.53468,697.0299264,0.690031,0.044392
NGC5548,SX,2135,56761.53468,697.0299264,0.367155,0.032308
NGC5548,W2,2135,56761.53573,229.7826,3.206749,0.04673081
NGC5548,V,2135,56761.53744,56.77540004,1.2269289,0.032347812
NGC5548,M2,2135,56761.53873,157.37356,3.0741702,0.05733308
NGC5548,W1,2136,56761.79314,123.75626,2.6956619,0.045949314
NGC5548,U,2136,56761.79426,61.78435999,2.1688252,0.043259653
NGC5548,B,2136,56761.79503,61.77332002,1.4508467,0.0292122
NGC5548,HX,2136,56761.79567,722.1019968,0.608552,0.041663
NGC5548,SX,2136,56761.79567,722.1019968,0.260279,0.027346
NGC5548,W2,2136,56761.7969,247.77734,3.224631,0.045885416
NGC5548,V,2136,56761.79874,61.77331996,1.1786107,0.030403297
NGC5548,M2,2136,56761.79995,138.88242,3.112379,0.060492404
NGC5548,W1,2137,56762.32609,83.76193994,2.6820394,0.05298116
NGC5548,U,2137,56762.32687,41.77061999,2.1680159,0.050170826
NGC5548,B,2137,56762.3274,41.78167999,1.4274274,0.033838633
NGC5548,HX,2137,56762.32753,493.9380864,0.649464,0.056932
NGC5548,SX,2137,56762.32753,493.9380864,0.248644,0.035467
NGC5548,W2,2137,56762.32868,167.77762,3.0379264,0.04955716
NGC5548,V,2137,56762.32994,41.78167999,1.2366049,0.03717842
NGC5548,M2,2137,56762.33077,92.78685999,2.9330152,0.067808963
NGC5548,W1,2138,56762.53641,98.75568002,2.7103514,0.05012169
NGC5548,U,2138,56762.53732,49.76950002,2.059696,0.044739613
NGC5548,B,2138,56762.53795,49.76950002,1.4315599,0.03153423
NGC5548,HX,2138,56762.53855,629.3320704,0.591277,0.05424
NGC5548,SX,2138,56762.53855,629.3320704,0.328082,0.040536
NGC5548,W2,2138,56762.53945,198.76906,3.1889256,0.04865822
NGC5548,V,2138,56762.54094,49.75847995,1.2446793,0.03457027
NGC5548,M2,2138,56762.5422,158.68648,3.07529,0.05713323
NGC5548,W1,2139,56762.86982,108.7625,2.697593,0.04818337
NGC5548,U,2139,56762.87082,54.78948003,2.1086897,0.044070897
NGC5548,B,2139,56762.87151,54.76740003,1.4213748,0.03015382
NGC5548,HX,2139,56762.87223,686.9999232,0.577759,0.050552
NGC5548,SX,2139,56762.87223,686.9999232,0.387032,0.041342
NGC5548,V,2139,56762.87479,54.75639999,1.2103002,0.032583457
NGC5548,HX,2140,56763.0073,541.575936,0.616078,0.047291
NGC5548,SX,2140,56763.0073,541.575936,0.325274,0.034428
NGC5548,B,2140,56763.00794,55.77144003,1.408382,0.029733472
NGC5548,V,2140,56763.0113,55.76038003,1.2421316,0.0328922
NGC5548,W1,2141,56763.52543,119.76234,2.7099842,0.046681706
NGC5548,U,2141,56763.52652,59.77635998,2.1766502,0.043924805
NGC5548,B,2141,56763.52727,59.76533997,1.4620802,0.029783222
NGC5548,HX,2141,56763.52814,747.175968,0.628008,0.039959
NGC5548,SX,2141,56763.52814,747.175968,0.3842,0.031226
NGC5548,W2,2141,56763.52909,240.77142,3.188639,0.04586502
NGC5548,V,2141,56763.53088,59.77635998,1.2631189,0.032295116
NGC5548,M2,2141,56763.53233,183.11338,3.1010693,0.054697116
NGC5548,W1,2142,56763.87505,116.7724,2.781689,0.04807365
NGC5548,U,2142,56763.87611,57.73526001,2.114661,0.043355201
NGC5548,B,2142,56763.87683,57.76835996,1.4862326,0.03060862
NGC5548,HX,2142,56763.87761,719.5960512,0.579392,0.03897
NGC5548,SX,2142,56763.87761,719.5960512,0.310124,0.028536
NGC5548,W2,2142,56763.87859,233.76548,3.1686557,0.046047204
NGC5548,V,2142,56763.88033,57.77939999,1.211226,0.031905685
NGC5548,M2,2142,56763.8817,171.69428,3.0693035,0.05548044
NGC5548,W1,2143,56764.25875,98.76669997,2.8107025,0.051464626
NGC5548,U,2143,56764.25966,49.76950002,2.1205951,0.04588848
NGC5548,B,2143,56764.26029,49.76952004,1.4124897,0.031140785
NGC5548,HX,2143,56764.26083,619.303968,0.47306,0.039406
NGC5548,SX,2143,56764.26083,619.303968,0.283479,0.030485
NGC5548,W2,2143,56764.2618,197.77614,3.20623,0.048825997
NGC5548,V,2143,56764.26328,49.76952004,1.2690555,0.03490742
NGC5548,M2,2143,56764.26448,148.7348,3.0450164,0.0579962
NGC5548,W1,2144,56764.60767,87.78896004,2.6895097,0.052051826
NGC5548,U,2144,56764.60848,43.7676,2.1118363,0.04801621
NGC5548,B,2144,56764.60903,43.7676,1.438556,0.033367267
NGC5548,HX,2144,56764.60963,586.7080128,0.46806,0.043709
NGC5548,SX,2144,56764.60963,586.7080128,0.222701,0.030813
NGC5548,W2,2144,56764.61037,176.7805,3.2692172,0.05144687
NGC5548,V,2144,56764.6117,43.7676,1.23230495,0.036130347
NGC5548,M2,2144,56764.61297,168.29618,2.9199113,0.053936125
NGC5548,W1,2145,56765.19187,78.77506,2.8582605,0.05685584
NGC5548,U,2145,56765.19262,39.78470004,2.1644619,0.05102873
NGC5548,B,2145,56765.19313,39.78474003,1.4870275,0.03572355
NGC5548,HX,2145,56765.19343,508.9820544,0.587962,0.051736
NGC5548,SX,2145,56765.19343,508.9820544,0.278834,0.035644
NGC5548,W2,2145,56765.19436,157.7818,3.2332915,0.05309069
NGC5548,V,2145,56765.19555,39.77367997,1.2366688,0.037859996
NGC5548,M2,2145,56765.19656,125.04714,2.958079,0.060766017
NGC5548,W1,2146,56765.59192,88.75984001,2.7055925,0.052123364
NGC5548,U,2146,56765.59275,44.77157998,2.1421704,0.04826152
NGC5548,B,2146,56765.59332,44.77160001,1.4439034,0.033188233
NGC5548,HX,2146,56765.59378,569.1579264,0.663271,0.048084
NGC5548,SX,2146,56765.59378,569.1579264,0.333723,0.034256
NGC5548,W2,2146,56765.59467,177.77348,3.2306524,0.050971383
NGC5548,V,2146,56765.59601,44.77157998,1.2801587,0.036826608
NGC5548,M2,2146,56765.59715,143.42798,3.044689,0.05888282
NGC5548,W1,2147,56765.87559,74.77008003,2.8084207,0.05724205
NGC5548,U,2147,56765.87629,37.76570004,2.0674543,0.04995752
NGC5548,B,2147,56765.87678,37.77672005,1.4119009,0.03500703
NGC5548,HX,2147,56765.87697,473.8799808,0.655224,0.052013
NGC5548,SX,2147,56765.87697,473.8799808,0.352705,0.038178
NGC5548,W2,2147,56765.87793,150.77588,3.241003,0.05397263
NGC5548,V,2147,56765.87907,37.77671999,1.1933477,0.03775213
NGC5548,M2,2147,56765.87998,110.27404,3.1346717,0.06633563
NGC5548,W1,2148,56766.21351,81.77600002,2.742755,0.05433898
NGC5548,U,2148,56766.21427,40.77767998,2.093878,0.049039915
NGC5548,B,2148,56766.21479,40.78872001,1.45416,0.034735903
NGC5548,HX,2148,56766.21486,526.531968,0.50773,0.043654
NGC5548,SX,2148,56766.21486,526.531968,0.295327,0.033266
NGC5548,W2,2148,56766.21604,163.77268,3.2745315,0.052948146
NGC5548,V,2148,56766.21727,40.77770001,1.2216469,0.037168645
NGC5548,M2,2148,56766.21818,108.0895399,3.0305304,0.06541091
NGC5548,W1,2149,56766.87397,91.77183998,2.6373682,0.0505197
NGC5548,U,2149,56766.87483,45.78663999,2.1061025,0.047141555
NGC5548,B,2149,56766.87541,45.77560002,1.4892542,0.033693298
NGC5548,HX,2149,56766.87576,561.6359424,0.427932,0.03842
NGC5548,SX,2149,56766.87576,561.6359424,0.205132,0.026665
NGC5548,W2,2149,56766.87681,184.77938,3.139786,0.04919677
NGC5548,V,2149,56766.8782,45.77560002,1.23738766,0.03573799
NGC5548,M2,2149,56766.87922,121.6821,2.9793598,0.0615827
NGC5548,W1,2150,56767.93784,103.7867,2.6686432,0.048645483
NGC5548,HX,2150,56767.93856,388.6320384,0.417885,0.046015
NGC5548,SX,2150,56767.93856,388.6320384,0.245056,0.035407
NGC5548,U,2150,56767.93879,51.76648003,2.2440363,0.04766872
NGC5548,B,2150,56767.93944,51.76646,1.445985,0.031280273
NGC5548,W2,2150,56767.94077,165.57106,3.1960047,0.051742527
NGC5548,W1,2151,56768.87439,102.76066,2.9202108,0.052202614
NGC5548,U,2151,56768.87533,51.76648003,2.1769162,0.04629767
NGC5548,B,2151,56768.87598,51.76647997,1.4672242,0.03161893
NGC5548,HX,2151,56768.87662,649.3900032,0.608348,0.054491
NGC5548,SX,2151,56768.87662,649.3900032,0.350012,0.04132
NGC5548,W2,2151,56768.87755,206.76798,3.5275954,0.05190946
NGC5548,V,2151,56768.8791,51.77750003,1.25180255,0.03400578
NGC5548,M2,2151,56768.88038,160.9924,3.18082,0.05820724
NGC5548,U,2152,56770.0042,46.76855999,2.1306877,0.04722174
NGC5548,B,2152,56770.0048,46.76858002,1.4720348,0.033119605
NGC5548,HX,2152,56770.00518,517.5140544,0.534902,0.04746
NGC5548,SX,2152,56770.00518,517.5140544,0.399092,0.041011
NGC5548,V,2152,56770.00764,46.77958,1.2102415,0.034818825
NGC5548,W1,2153,56770.33638,100.77468,2.8604113,0.051818135
NGC5548,U,2153,56770.33731,50.77349997,2.2657613,0.04844017
NGC5548,B,2153,56770.33795,50.77349997,1.505833,0.032593703
NGC5548,HX,2153,56770.33854,634.3460352,0.62612,0.054857
NGC5548,SX,2153,56770.33854,634.3460352,0.384374,0.042984
NGC5548,W2,2153,56770.33948,201.88038,3.543992,0.052548124
NGC5548,V,2153,56770.34102,50.76248002,1.27019655,0.034778127
NGC5548,M2,2153,56770.34224,151.5813,3.3291014,0.06143864
NGC5548,W1,2154,56770.66891,109.76654,2.9635088,0.05158514
NGC5548,U,2154,56770.66991,54.76741999,2.2558788,0.046880854
NGC5548,B,2154,56770.67059,54.77845997,1.4981719,0.031481658
NGC5548,HX,2154,56770.67142,707.0599296,0.60228,0.059414
NGC5548,SX,2154,56770.67142,707.0599296,0.314045,0.042847
NGC5548,W2,2154,56770.67225,220.77978,3.656028,0.0524418
NGC5548,V,2154,56770.6739,54.76741999,1.3196431,0.03451568
NGC5548,M2,2154,56770.67536,188.82844,3.325625,0.056992035
NGC5548,W1,2155,56774.21384,73.76607996,3.106939,0.0620429
NGC5548,U,2155,56774.21453,36.76169997,2.3431674,0.056642194
NGC5548,B,2155,56774.21501,36.77271998,1.5532897,0.03825132
NGC5548,HX,2155,56774.21519,468.866016,0.549067,0.048421
NGC5548,SX,2155,56774.21519,468.866016,0.271218,0.034716
NGC5548,W2,2155,56774.21615,148.76788,3.7326482,0.060293817
NGC5548,V,2155,56774.21727,36.77274001,1.3251802,0.040867452
NGC5548,M2,2155,56774.21817,110.45056,3.406999,0.0702057
NGC5548,W1,2156,56774.41624,85.76990002,3.018239,0.057274393
NGC5548,U,2156,56774.41704,42.77462,2.374869,0.054031787
NGC5548,W1,2157,56775.06995,106.76556,3.11277,0.05412155
NGC5548,U,2157,56775.07092,52.78147995,2.358707,0.04957132
NGC5548,B,2157,56775.07159,52.78148001,1.5208194,0.032369793
NGC5548,HX,2157,56775.07232,676.9719936,0.534764,0.040875
NGC5548,SX,2157,56775.07232,676.9719936,0.327205,0.032022
NGC5548,W2,2157,56775.0732,213.77386,3.678131,0.053215136
NGC5548,V,2157,56775.0748,52.77048004,1.231601,0.033501246
NGC5548,M2,2157,56775.07616,173.41542,3.3543918,0.05902222
NGC5548,W1,2158,56775.52999,105.76158,2.9873006,0.05256725
NGC5548,B,2158,56775.53162,52.77046001,1.5267417,0.032433635
NGC5548,HX,2158,56775.53186,589.216032,0.37879,0.035908
NGC5548,SX,2158,56775.53186,589.216032,0.252696,0.029425
NGC5548,W2,2158,56775.53323,212.7809,3.722668,0.05374701
NGC5548,V,2158,56775.53482,52.77046001,1.29062774,0.034449492
NGC5548,M2,2158,56775.53567,86.11193997,3.440397,0.077989796
NGC5548,W1,2159,56775.73029,130.75114,3.0227448,0.049295565
NGC5548,U,2159,56775.73147,65.76722002,2.345909,0.045541436
NGC5548,B,2159,56775.73229,65.73413998,1.5290295,0.029778118
