Object,Filter,Cadence,MJD,Duration,Flux,Error
NGC4151,SX,3054,57449.26521,1053.073958,0.242563,0.03455
NGC4151,W2,3054,57449.26549,199.76206,5.7497416,0.07956043
NGC4151,V,3054,57449.26721,39.75752002,3.0627685,0.06497214
NGC4151,M2,3054,57449.2701,370.00004,5.239881913,0.061377112
NGC4151,W1,3055,57449.46088,79.77247298,5.1780774,0.081016176
NGC4151,U,3055,57449.46236,39.77551997,3.9149304,0.067403727
NGC4151,B,3055,57449.46362,39.77553999,3.2725216,0.054775005
NGC4151,HX,3055,57449.46455,930.210048,0.771485,0.057235
NGC4151,SX,3055,57449.46455,930.210048,0.140242,0.024529
NGC4151,W2,3055,57449.46553,199.76208,5.7821274,0.079794823
NGC4151,V,3055,57449.46725,39.7791,3.037363,0.06435072
NGC4151,M2,3055,57449.46944,250.8114,5.3049392,0.076406273
NGC4151,W1,3056,57449.65946,79.78074002,5.1630876,0.08100891
NGC4151,U,3056,57449.66093,39.77814001,3.8088683,0.066149366
NGC4151,B,3056,57449.66219,39.77814001,3.275912,0.05500028
NGC4151,W2,3056,57449.66409,199.76206,5.670493,0.07864499
NGC4151,HX,3056,57449.66453,1173.417926,0.496589,0.034817
NGC4151,SX,3056,57449.66453,1173.417926,0.143531,0.018664
NGC4151,V,3056,57449.66582,39.77814001,3.1209485,0.065872646
NGC4151,M2,3056,57449.66941,491.95788,5.192284402,0.053755835
NGC4151,W1,3057,57449.93722,79.77419895,5.377076,0.083402496
NGC4151,U,3057,57449.93871,39.77661997,3.9228732,0.06771261
NGC4151,B,3057,57449.93997,39.77661997,3.2249323,0.05431137
NGC4151,W2,3057,57449.9419,199.76206,5.7805526,0.07992121
NGC4151,HX,3057,57449.9423,1175.924045,0.902072,0.069898
NGC4151,SX,3057,57449.9423,1175.924045,0.229277,0.03526
NGC4151,V,3057,57449.94362,39.78022003,3.1914114,0.066864585
NGC4151,M2,3057,57449.94721,489.25488,5.281732355,0.054586549
NGC4151,W1,3058,57450.00228,79.77489799,5.1212916,0.08055748
NGC4151,U,3058,57450.00376,39.76301998,4.0206818,0.069131155
NGC4151,B,3058,57450.00503,39.78102005,3.292816,0.055159114
NGC4151,W2,3058,57450.00694,199.76208,5.706027,0.079033034
NGC4151,HX,3058,57450.00721,876.07008,0.661757,0.054716
NGC4151,SX,3058,57450.00721,876.07008,0.187916,0.029338
NGC4151,V,3058,57450.00866,39.77380002,3.099526,0.065587545
NGC4151,M2,3058,57450.01131,329.95054,5.225921545,0.066281506
NGC4151,W1,3059,57450.20435,79.75803399,5.1225012,0.0803413
NGC4151,U,3059,57450.20583,39.77890003,3.913493,0.06734814
NGC4151,B,3059,57450.2071,39.77890003,3.328679,0.055519087
NGC4151,HX,3059,57450.20849,1015.460064,0.677135,0.056226
NGC4151,SX,3059,57450.20849,1015.460064,0.154849,0.026726
NGC4151,W2,3059,57450.20901,199.77314,5.6972385,0.078803255
NGC4151,V,3059,57450.21072,39.77891999,3.0518445,0.064536107
NGC4151,M2,3059,57450.21339,331.23038,5.338419864,0.067109624
NGC4151,U,3060,57450.39219,39.77455997,3.8930264,0.067398
NGC4151,B,3060,57450.39344,39.78172004,3.254129,0.0547269
NGC4151,HX,3060,57450.39508,1053.06601,0.696416,0.052394
NGC4151,SX,3060,57450.39508,1053.06601,0.176802,0.026623
NGC4151,V,3060,57450.39708,39.77094001,3.0838586,0.06543732
NGC4151,U,3061,57450.59059,39.78207999,3.796509,0.06595939
NGC4151,B,3061,57450.59184,39.78207999,3.2545215,0.05465691
NGC4151,W2,3061,57450.59375,199.75106,5.5632545,0.077366285
NGC4151,HX,3061,57450.59428,1190.968013,0.676224,0.046823
NGC4151,SX,3061,57450.59428,1190.968013,0.136802,0.021221
NGC4151,V,3061,57450.59548,39.77848005,3.1021826,0.06560605
NGC4151,W1,3062,57450.79813,79.78191602,5.149735,0.080848707
NGC4151,U,3062,57450.79961,39.76832002,3.8768,0.06704475
NGC4151,B,3062,57450.80086,39.77908003,3.3099957,0.0553544
NGC4151,HX,3062,57450.80158,892.6020288,0.573853,0.040606
NGC4151,SX,3062,57450.80158,892.6020288,0.175425,0.023586
NGC4151,W2,3062,57450.80278,199.7731,5.6459937,0.078314395
NGC4151,V,3062,57450.80449,39.78266001,3.033368,0.064540597
NGC4151,M2,3062,57450.80646,213.52012,5.2133855,0.07875365
NGC4151,W1,3063,57451.00257,79.77001899,4.9579288,0.078660837
NGC4151,U,3063,57451.00405,39.77552003,3.83084,0.06643756
NGC4151,B,3063,57451.00531,39.7755,3.217714,0.054216895
NGC4151,W2,3063,57451.00722,199.7731,5.5853654,0.07764478
NGC4151,HX,3063,57451.00756,936.2179584,0.710111,0.044989
NGC4151,SX,3063,57451.00756,936.2179584,0.162094,0.021701
NGC4151,V,3063,57451.00894,39.77552003,3.0966678,0.06550232
NGC4151,M2,3063,57451.01141,299.76448,5.1155162,0.07099155
NGC4151,W1,3064,57451.2549,79.77579099,5.1398115,0.0804754
NGC4151,U,3064,57451.25638,39.88159996,3.9756576,0.06810886
NGC4151,B,3064,57451.25762,39.77823997,3.2087407,0.05388416
NGC4151,HX,3064,57451.25912,1027.993939,0.675755,0.048195
NGC4151,SX,3064,57451.25912,1027.993939,0.155685,0.023222
NGC4151,W2,3064,57451.25953,199.76208,5.5870754,0.077435964
NGC4151,V,3064,57451.26125,39.86736,3.0930834,0.06498738
NGC4151,M2,3064,57451.264,346.24612,5.175980389,0.063321954
NGC4151,W1,3065,57451.45388,79.76503998,5.1673408,0.081122357
NGC4151,U,3065,57451.45537,39.76130003,4.027465,0.06931109
NGC4151,B,3065,57451.45663,39.77569997,3.3089603,0.055409026
NGC4151,HX,3065,57451.45758,935.4439872,0.744761,0.051491
NGC4151,SX,3065,57451.45758,935.4439872,0.175892,0.026004
NGC4151,W2,3065,57451.45854,199.77308,5.5699975,0.07745221
NGC4151,V,3065,57451.46027,39.77568001,3.1289326,0.066102007
NGC4151,M2,3065,57451.46248,254.5405,5.2046932,0.07497605
NGC4151,W1,3066,57451.65349,79.77519196,5.3430293,0.082732376
NGC4151,U,3066,57451.65496,39.77917999,3.99739,0.06841071
NGC4151,B,3066,57451.65622,39.77204001,3.271045,0.054687343
NGC4151,HX,3066,57451.65803,1083.153946,0.696607,0.046951
NGC4151,SX,3066,57451.65803,1083.153946,0.146475,0.021637
NGC4151,W2,3066,57451.65813,199.76208,5.540421,0.07685704
NGC4151,V,3066,57451.65985,39.77917999,3.0669403,0.06458583
NGC4151,M2,3066,57451.66295,407.50092,5.189661979,0.057825335
NGC4151,W1,3067,57451.92326,79.76938295,5.0838355,0.08015222
NGC4151,U,3067,57451.92474,39.77702004,3.9479484,0.068283794
NGC4151,B,3067,57451.92601,39.77340001,3.3069677,0.055405516
NGC4151,HX,3067,57451.92768,1060.587994,0.660618,0.044431
NGC4151,SX,3067,57451.92768,1060.587994,0.152485,0.021376
NGC4151,W2,3067,57451.92792,199.76204,5.5980323,0.07773677
NGC4151,V,3067,57451.92964,39.77340001,3.16312,0.06671112
NGC4151,M2,3067,57451.93257,377.81128,5.139713019,0.059742019
NGC4151,W1,3068,57452.0613,79.77005196,5.1342147,0.08054556
NGC4151,U,3068,57452.06278,39.77917999,3.943048,0.06781341
NGC4151,B,3068,57452.06403,39.76492,3.2242824,0.05413189
NGC4151,HX,3068,57452.06546,1015.455917,0.604795,0.047838
NGC4151,SX,3068,57452.06546,1015.455917,0.230617,0.029405
NGC4151,W2,3068,57452.06594,199.7731,5.6367522,0.07809571
NGC4151,V,3068,57452.06765,39.77917999,3.002048,0.06386749
NGC4151,M2,3068,57452.07033,334.67258,5.28443608,0.066069549
NGC4151,W1,3069,57452.25232,79.75322002,5.2718128,0.08230865
NGC4151,U,3069,57452.2538,39.77814001,3.797654,0.06605163
NGC4151,B,3069,57452.25506,39.37466002,3.278529,0.05523147
NGC4151,HX,3069,57452.25552,932.7159936,0.61304,0.047818
NGC4151,SX,3069,57452.25552,932.7159936,0.169358,0.025164
NGC4151,W2,3069,57452.25697,199.76208,5.3792254,0.07524709
NGC4151,V,3069,57452.25868,39.77814001,3.0552214,0.064995236
NGC4151,M2,3069,57452.26065,210.44192,5.0779866,0.077455435
NGC4151,W1,3070,57452.45555,79.77599198,5.060783,0.079565145
NGC4151,U,3070,57452.45704,39.77380002,3.930995,0.06753255
NGC4151,B,3070,57452.4583,39.77737999,3.2851427,0.054899355
NGC4151,HX,3070,57452.4591,910.1500416,0.549693,0.040099
NGC4151,SX,3070,57452.4591,910.1500416,0.154216,0.021257
NGC4151,W2,3070,57452.46021,199.76204,5.6275524,0.07792277
NGC4151,V,3070,57452.46193,39.74524003,3.1178852,0.065406375
NGC4151,M2,3070,57452.464,230.34528,5.209642,0.07699778
NGC4151,W1,3071,57452.65019,79.77283698,5.250661,0.08204744
NGC4151,U,3071,57452.65169,39.77443999,3.8030522,0.06604707
NGC4151,B,3071,57452.65295,39.78521997,3.227908,0.05428731
NGC4151,W2,3071,57452.65485,199.76202,5.7044755,0.079006633
NGC4151,HX,3071,57452.65502,1133.299987,0.67229,0.047178
NGC4151,SX,3071,57452.65502,1133.299987,0.199161,0.025725
NGC4151,V,3071,57452.65658,39.77803999,2.9992542,0.064098853
NGC4151,M2,3071,57452.65994,449.26044,5.157224887,0.055210405
NGC4151,W1,3072,57452.91985,76.12571895,5.1564872,0.082264825
NGC4151,U,3072,57452.92135,39.72267997,3.857394,0.066931935
NGC4151,B,3072,57452.92261,39.84494001,3.2476355,0.054550346
NGC4151,HX,3072,57452.92423,1055.574029,0.692836,0.049686
NGC4151,SX,3072,57452.92423,1055.574029,0.198304,0.026581
NGC4151,W2,3072,57452.92452,199.77306,5.4848822,0.076443014
NGC4151,V,3072,57452.92623,39.7766,3.0313683,0.06468733
NGC4151,M2,3072,57452.92913,371.7872601,5.177201454,0.060627851
NGC4151,W1,3073,57453.12512,79.77097201,5.2189173,0.081428814
NGC4151,U,3073,57453.12661,39.77204001,3.9928096,0.06844115
NGC4151,B,3073,57453.12786,39.77206004,3.276283,0.05478612
NGC4151,HX,3073,57453.1293,1017.963936,0.732106,0.056551
NGC4151,SX,3073,57453.1293,1017.963936,0.162605,0.026698
NGC4151,W2,3073,57453.12977,199.76206,5.635026,0.078032545
NGC4151,V,3073,57453.1315,39.77918005,2.9508625,0.06301489
NGC4151,M2,3073,57453.13419,336.72472,5.161064958,0.064417816
NGC4151,W1,3074,57453.249,79.76744002,5.058293,0.079885054
NGC4151,U,3074,57453.25048,39.77091998,4.000068,0.06896749
NGC4151,B,3074,57453.25174,39.78173995,3.3471262,0.055880473
NGC4151,HX,3074,57453.25305,997.9060032,0.706066,0.047878
NGC4151,SX,3074,57453.25305,997.9060032,0.168071,0.023381
NGC4151,W2,3074,57453.25364,199.76204,5.5345722,0.076994077
NGC4151,V,3074,57453.25537,39.78174001,3.0735702,0.06536607
NGC4151,M2,3074,57453.25784,299.77548,5.0361333,0.069991947
NGC4151,W1,3075,57453.44664,79.775038,5.1493362,0.08088753
NGC4151,U,3075,57453.44812,39.77522004,3.9161457,0.06764965
NGC4151,B,3075,57453.44938,39.77164,3.2632354,0.0547938
NGC4151,HX,3075,57453.45078,1012.949971,0.773722,0.051148
NGC4151,SX,3075,57453.45078,1012.949971,0.132174,0.021224
NGC4151,W2,3075,57453.45128,199.7731,5.4895992,0.07652054
NGC4151,V,3075,57453.453,39.78244001,3.033654,0.064607645
NGC4151,M2,3075,57453.4557,338.76582,5.1437771,0.064123791
NGC4151,W1,3076,57453.64594,79.765517,5.1233357,0.08057216
NGC4151,U,3076,57453.64742,39.77340001,3.9258425,0.0677412
NGC4151,B,3076,57453.64868,39.77340001,3.300622,0.05525532
NGC4151,W2,3076,57453.65058,199.75102,5.6417395,0.07828847
NGC4151,HX,3076,57453.65117,1200.999917,0.833295,0.048555
NGC4151,SX,3076,57453.65117,1200.999917,0.175702,0.022401
NGC4151,V,3076,57453.65231,39.77698004,3.0757643,0.06517927
NGC4151,M2,3076,57453.65606,518.99956,5.137221699,0.052365968
NGC4151,W1,3077,57453.91631,79.77916199,5.193436,0.081419565
NGC4151,U,3077,57453.91779,39.77099997,3.9157615,0.067818794
NGC4151,B,3077,57453.91905,39.78182,3.3330404,0.05575312
NGC4151,HX,3077,57453.92072,1063.096013,0.736061,0.04736
NGC4151,SX,3077,57453.92072,1063.096013,0.145051,0.021248
NGC4151,W2,3077,57453.92096,199.77308,5.471231,0.07627296
NGC4151,V,3077,57453.92268,39.77822,3.158079,0.06661854
NGC4151,M2,3077,57453.92562,378.4291201,5.123683242,0.059520601
NGC4151,U,3078,57454.05498,39.77579999,3.7316385,0.06514458
NGC4151,B,3078,57454.05624,39.77939999,3.2247927,0.05434678
NGC4151,HX,3078,57454.05772,1030.500058,0.917609,0.072457
NGC4151,SX,3078,57454.05772,1030.500058,0.146772,0.029227
NGC4151,V,3078,57454.05987,39.77219999,3.0164747,0.06445238
NGC4151,HX,3079,57454.24874,1140.82992,0.746495,0.047534
NGC4151,SX,3079,57454.24874,1140.82992,0.199198,0.024856
NGC4151,W1,3080,57454.45323,79.77605903,5.236477,0.081840424
NGC4151,U,3080,57454.4547,39.77661997,3.8391795,0.06652369
NGC4151,B,3080,57454.45597,39.77301997,3.3125487,0.055443383
NGC4151,W2,3080,57454.45789,199.7731,5.714938,0.07915729
NGC4151,HX,3080,57454.45794,1113.246029,0.571793,0.035023
NGC4151,SX,3080,57454.45794,1113.246029,0.139614,0.017297
NGC4151,V,3080,57454.45961,39.7802,3.0366717,0.064592446
NGC4151,M2,3080,57454.46284,427.83456,5.244192564,0.057139889
NGC4151,W1,3081,57454.70915,79.76849699,5.207575,0.08154458
NGC4151,U,3081,57454.71064,39.77487999,3.9256152,0.067759226
NGC4151,B,3081,57454.7119,39.77490002,3.2237698,0.05426702
NGC4151,W2,3081,57454.7138,199.78414,5.765505,0.07973645
NGC4151,HX,3081,57454.71437,1200.995942,0.816558,0.047259
NGC4151,SX,3081,57454.71437,1200.995942,0.166816,0.021442
NGC4151,V,3081,57454.71553,39.87541997,3.0983767,0.06546175
NGC4151,M2,3081,57454.71927,515.6787199,5.166650892,0.05272186
NGC4151,U,3082,57454.98288,39.78060001,3.8357433,0.06666996
NGC4151,B,3082,57454.98413,39.76617998,3.2882297,0.055192333
NGC4151,HX,3082,57454.98556,1017.963936,0.890746,0.052854
NGC4151,SX,3082,57454.98556,1017.963936,0.167162,0.023064
NGC4151,V,3082,57454.98777,39.77700001,3.0428652,0.064918315
NGC4151,U,3083,57455.05085,39.7313,3.8410633,0.06670379
NGC4151,B,3083,57455.0521,39.77814001,3.2863205,0.055132824
NGC4151,HX,3083,57455.05358,1025.48592,0.984798,0.054439
NGC4151,SX,3083,57455.05358,1025.48592,0.176024,0.023306
NGC4151,V,3083,57455.05574,39.77811998,2.976314,0.0638817
NGC4151,W1,3084,57455.24242,79.77757198,5.28846,0.082293396
NGC4151,U,3084,57455.2439,39.77827996,3.871274,0.066789406
NGC4151,B,3084,57455.24515,39.77471995,3.3454735,0.05570304
NGC4151,HX,3084,57455.24628,965.310048,0.927244,0.059751
NGC4151,SX,3084,57455.24628,965.310048,0.172483,0.025987
NGC4151,W2,3084,57455.24706,199.7620201,5.749142,0.079414
NGC4151,V,3084,57455.24878,39.76756001,3.1195485,0.065561785
NGC4151,M2,3084,57455.25118,286.07254,5.3380813,0.0742998
NGC4151,W1,3085,57455.44077,79.77759999,5.398608,0.083758805
NGC4151,U,3085,57455.44225,39.77929997,3.8595175,0.066912564
NGC4151,B,3085,57455.44352,39.77210003,3.3368504,0.055796935
NGC4151,HX,3085,57455.44477,987.876,1.073288,0.072688
NGC4151,SX,3085,57455.44477,987.876,0.136456,0.026102
NGC4151,W2,3085,57455.44542,199.76206,5.614561,0.077998934
NGC4151,V,3085,57455.44714,39.77568001,3.075674,0.06529693
NGC4151,M2,3085,57455.44962,299.77546,5.2499238,0.072518964
NGC4151,U,3086,57455.7098,39.77076,3.8556598,0.06693322
NGC4151,B,3086,57455.71105,39.75997996,3.150242,0.053297986
NGC4151,HX,3086,57455.71258,1033.008077,1.059625,0.069117
NGC4151,SX,3086,57455.71258,1033.008077,0.171835,0.028172
NGC4151,V,3086,57455.71469,39.77438003,2.9941517,0.064220863
NGC4151,HX,3087,57456.05008,1030.500058,1.250203,0.070559
NGC4151,SX,3087,57456.05008,1030.500058,0.138825,0.023681
NGC4151,W1,3088,57456.17146,79.77855802,5.3933156,0.083699074
NGC4151,U,3088,57456.17293,39.77634001,3.9473494,0.068106
NGC4151,B,3088,57456.17419,39.77632004,3.390047,0.056436085
NGC4151,HX,3088,57456.17539,977.8480704,1.151084,0.066791
NGC4151,SX,3088,57456.17539,977.8480704,0.180312,0.026651
NGC4151,W2,3088,57456.1761,199.75104,5.822554,0.080411506
NGC4151,V,3088,57456.17782,39.77631998,3.216175,0.06729937
NGC4151,M2,3088,57456.18028,297.93296,5.26789,0.072821445
NGC4151,B,3089,57456.63913,39.78208005,3.3528654,0.055934535
NGC4151,W2,3089,57456.64105,199.77308,5.847881,0.080707676
NGC4151,HX,3089,57456.64154,1185.951974,0.947575,0.055396
NGC4151,SX,3089,57456.64154,1185.951974,0.17343,0.023706
NGC4151,V,3089,57456.64278,39.77846003,3.089527,0.065419086
NGC4151,M2,3089,57456.64643,502.5936201,5.377223628,0.054904318
NGC4151,W1,3090,57456.90518,79.77476501,5.3706832,0.083415085
NGC4151,U,3090,57456.90666,39.78008002,4.0525776,0.0697499
NGC4151,B,3090,57456.90792,39.76919997,3.3933095,0.056612744
NGC4151,HX,3090,57456.90961,1063.096013,0.9986,0.059906
NGC4151,SX,3090,57456.90961,1063.096013,0.172585,0.025104
NGC4151,W2,3090,57456.90983,199.76206,5.7883074,0.080017604
NGC4151,V,3090,57456.91155,39.78008002,3.194732,0.06711188
NGC4151,M2,3090,57456.9145,380.33784,5.453866821,0.062437457
NGC4151,W1,3091,57457.04175,79.76838404,5.2230105,0.081782863
NGC4151,U,3091,57457.04324,39.7744,4.059845,0.069818686
NGC4151,B,3091,57457.0445,39.77800006,3.374293,0.056302285
NGC4151,HX,3091,57457.04595,1025.48592,1.016156,0.061124
NGC4151,SX,3091,57457.04595,1025.48592,0.14996,0.023691
NGC4151,W2,3091,57457.04641,199.76206,5.7157255,0.07916844
NGC4151,V,3091,57457.04813,39.77802002,3.098434,0.06570295
NGC4151,M2,3091,57457.05084,338.71064,5.275702902,0.065420806
NGC4151,W1,3092,57457.30982,79.773862,5.33588,0.08303373
NGC4151,U,3092,57457.3113,39.77339995,3.934,0.06792615
NGC4151,B,3092,57457.31257,39.77344,3.276308,0.05499469
NGC4151,HX,3092,57457.31401,1022.978074,1.377232,0.074376
NGC4151,SX,3092,57457.31401,1022.978074,0.154403,0.025125
NGC4151,W2,3092,57457.31449,199.77312,5.73599,0.079427005
NGC4151,V,3092,57457.31621,39.77704,3.074247,0.065207995
NGC4151,M2,3092,57457.31891,337.2985,5.286954284,0.065843109
NGC4151,W1,3093,57457.44419,79.78120196,5.338963,0.083056557
NGC4151,U,3093,57457.44568,39.77341998,3.9597218,0.06827514
NGC4151,B,3093,57457.44693,39.76982003,3.3228564,0.05560804
NGC4151,HX,3093,57457.44823,992.8899648,1.677534,0.082271
NGC4151,SX,3093,57457.44823,992.8899648,0.149781,0.024999
NGC4151,W2,3093,57457.44884,199.76208,5.939702,0.081807183
NGC4151,V,3093,57457.45057,39.78064001,3.0907565,0.065441543
NGC4151,M2,3093,57457.45303,299.75342,5.4706816,0.075077787
NGC4151,W1,3094,57457.70053,79.76684195,5.384204,0.083616377
NGC4151,U,3094,57457.70201,39.78183997,4.0400287,0.06945195
NGC4151,B,3094,57457.70327,39.77102,3.398992,0.05660999
NGC4151,W2,3094,57457.70518,199.2656,5.903763,0.08143588
NGC4151,HX,3094,57457.70521,1105.72007,1.551516,0.07478
NGC4151,SX,3094,57457.70521,1105.72007,0.170188,0.02494
NGC4151,V,3094,57457.70692,39.77822,3.0835913,0.065410097
NGC4151,M2,3094,57457.7101,420.12258,5.438372018,0.059278072
NGC4151,W1,3095,57457.90147,79.77090299,5.4316537,0.084162464
NGC4151,U,3095,57457.90296,39.76494002,4.0644703,0.069820095
NGC4151,B,3095,57457.90423,39.77578002,3.3802303,0.05635855
NGC4151,HX,3095,57457.90602,1083.153946,2.111061,0.095385
NGC4151,SX,3095,57457.90602,1083.153946,0.244714,0.032806
NGC4151,W2,3095,57457.90615,199.76204,6.030684,0.082868743
NGC4151,V,3095,57457.90787,39.77937996,3.170672,0.06668041
NGC4151,M2,3095,57457.91092,397.836,5.474185745,0.061149222
NGC4151,U,3096,57458.03826,39.77671999,3.962747,0.068408583
NGC4151,B,3096,57458.03952,39.77671999,3.3799745,0.05639221
NGC4151,HX,3096,57458.04103,1033.008077,1.392694,0.088764
NGC4151,SX,3096,57458.04103,1033.008077,0.155202,0.029865
NGC4151,V,3096,57458.04315,39.78034002,3.073732,0.065275975
NGC4151,W1,3097,57458.24648,79.76808,5.6327135,0.08643323
NGC4151,U,3097,57458.24796,39.77091998,4.0521423,0.069583423
NGC4151,B,3097,57458.24922,39.77092004,3.449903,0.05723569
NGC4151,HX,3097,57458.25075,1035.514022,1.989202,0.089746
NGC4151,SX,3097,57458.25075,1035.514022,0.170263,0.026484
NGC4151,W2,3097,57458.25113,199.76206,6.0263094,0.08281153
NGC4151,V,3097,57458.25285,39.77812004,3.2369703,0.06757244
NGC4151,M2,3097,57458.25563,351.89496,5.574431782,0.066651347
NGC4151,W1,3098,57458.43742,79.76383704,5.5633026,0.08537938
NGC4151,U,3098,57458.4389,39.77699995,4.2411848,0.071938963
NGC4151,B,3098,57458.44016,39.76624,3.4294074,0.05683992
NGC4151,HX,3098,57458.44206,1098.198086,1.707987,0.084681
NGC4151,SX,3098,57458.44206,1098.198086,0.203395,0.029617
NGC4151,W2,3098,57458.44206,199.76202,6.1681996,0.08432415
NGC4151,V,3098,57458.44379,39.77701998,3.233812,0.06713382
NGC4151,M2,3098,57458.44694,414.74948,5.598412771,0.061047251
NGC4151,W1,3099,57458.69833,79.77020103,5.5139622,0.085096773
NGC4151,U,3099,57458.69981,39.77336001,4.2658168,0.072602884
NGC4151,B,3099,57458.70106,39.77697998,3.4326213,0.056997583
NGC4151,W2,3099,57458.70298,199.76202,6.1202664,0.08389619
NGC4151,HX,3099,57458.70305,1115.748,1.816492,0.088144
NGC4151,SX,3099,57458.70305,1115.748,0.145515,0.025318
NGC4151,V,3099,57458.7047,39.77696002,3.135093,0.066122446
NGC4151,M2,3099,57458.70795,432.74414,5.65247247,0.06038811
NGC4151,W1,3100,57458.90314,79.77234501,5.6156624,0.08625604
NGC4151,U,3100,57458.90462,39.77645999,4.2109308,0.07197601
NGC4151,B,3100,57458.90588,39.77645999,3.573894,0.05894294
NGC4151,W2,3100,57458.9078,199.762,6.168228,0.084472224
NGC4151,HX,3100,57458.9079,1120.764038,1.783828,0.097533
NGC4151,SX,3100,57458.9079,1120.764038,0.156754,0.029288
NGC4151,V,3100,57458.90952,39.77646005,3.2219643,0.067524964
NGC4151,M2,3100,57458.91279,435.60168,5.705843245,0.060656593
NGC4151,W1,3101,57459.10285,79.76970202,5.6211248,0.08634141
NGC4151,U,3101,57459.10433,39.77222002,4.216799,0.072002835
NGC4151,B,3101,57459.1056,39.77582002,3.4576247,0.05734626
NGC4151,W2,3101,57459.10751,199.76202,6.2164724,0.08502223
NGC4151,HX,3101,57459.10774,1143.327917,1.732862,0.075222
NGC4151,SX,3101,57459.10774,1143.327917,0.214799,0.026668
NGC4151,V,3101,57459.10923,39.76860005,3.0509524,0.06499625
NGC4151,M2,3101,57459.11265,460.8229799,5.552652041,0.058053619
NGC4151,W1,3102,57459.29923,79.772802,5.629212,0.08644327
NGC4151,U,3102,57459.30071,39.77824003,4.3605497,0.074012357
NGC4151,B,3102,57459.30197,39.78184003,3.578031,0.05890243
NGC4151,HX,3102,57459.30281,917.6720256,1.463972,0.077712
NGC4151,SX,3102,57459.30281,917.6720256,0.19886,0.028645
NGC4151,W2,3102,57459.30388,199.7731,6.213783,0.08498253
NGC4151,V,3102,57459.30561,39.77822,3.116822,0.065942965
NGC4151,M2,3102,57459.30771,237.04228,5.760955,0.08300243
NGC4151,U,3103,57459.49635,39.77437997,4.067541,0.069885824
NGC4151,B,3103,57459.49761,39.76352,3.5379658,0.05846528
NGC4151,HX,3103,57459.49889,992.8899648,1.527787,0.094187
NGC4151,SX,3103,57459.49889,992.8899648,0.215558,0.035703
NGC4151,V,3103,57459.50124,39.77438003,3.1679967,0.066662515
NGC4151,U,3104,57459.9642,39.76117998,4.2375036,0.07231356
NGC4151,B,3104,57459.96546,39.77925998,3.5078518,0.05803573
NGC4151,HX,3104,57459.96721,1073.123942,1.526558,0.080382
NGC4151,SX,3104,57459.96721,1073.123942,0.201175,0.029475
NGC4151,V,3104,57459.96909,39.76842004,3.21497,0.067390465
NGC4151,W1,3105,57460.10831,79.76354998,5.831062,0.088408074
NGC4151,HX,3105,57460.10844,318.428064,1.492353,0.122271
NGC4151,SX,3105,57460.10844,318.428064,0.200969,0.045293
NGC4151,U,3105,57460.1098,39.78075999,4.4460573,0.074825477
NGC4151,B,3105,57460.11103,38.17501998,3.5112595,0.05858662
NGC4151,U,3106,57460.49377,39.77329999,4.3270106,0.07356631
NGC4151,B,3106,57460.49502,39.76966,3.5367142,0.05839303
NGC4151,HX,3106,57460.49643,1015.455917,1.443851,0.072753
NGC4151,SX,3106,57460.49643,1015.455917,0.207515,0.027889
NGC4151,W2,3106,57460.49693,199.77304,6.2508206,0.08542917
NGC4151,V,3106,57460.49867,39.77689999,3.2873847,0.068432935
NGC4151,M2,3106,57460.50145,353.7926,5.740789114,0.067939359
NGC4151,W1,3107,57460.69455,79.75891995,5.876021,0.08913426
NGC4151,U,3107,57460.69604,39.77811998,4.3668675,0.07391798
NGC4151,B,3107,57460.69729,39.76731998,3.473318,0.057522553
NGC4151,W2,3107,57460.6992,199.77306,6.379728,0.086937466
NGC4151,HX,3107,57460.69943,1140.821971,1.715422,0.120789
NGC4151,SX,3107,57460.69943,1140.821971,0.279595,0.049009
NGC4151,V,3107,57460.70093,39.77811998,3.2333223,0.067377045
NGC4151,M2,3107,57460.70433,457.19308,5.867556002,0.060934616
NGC4151,W1,3108,57460.89399,79.76991999,5.7632007,0.08784065
NGC4151,U,3108,57460.89547,39.77568001,4.4155363,0.07459109
NGC4151,B,3108,57460.89674,39.77928001,3.5362873,0.0583306
NGC4151,HX,3108,57460.89707,829.916064,1.349626,0.117362
NGC4151,SX,3108,57460.89707,829.916064,0.211893,0.046766
NGC4151,W2,3108,57460.89865,199.76204,6.52432,0.08863723
NGC4151,V,3108,57460.90037,39.77926004,3.212232,0.06705722
NGC4151,M2,3108,57460.90197,149.52914,5.869934,0.09629793
NGC4151,W1,3109,57461.16339,79.772883,5.7850426,0.0881841
NGC4151,HX,3109,57461.16718,952.7739264,1.458218,0.078397
NGC4151,SX,3109,57461.16718,952.7739264,0.248724,0.032294
NGC4151,W1,3110,57461.68765,79.77184004,5.759815,0.08789248
NGC4151,U,3110,57461.68914,39.77681994,4.433077,0.07493383
NGC4151,B,3110,57461.69041,39.77682,3.4902833,0.057734364
NGC4151,W2,3110,57461.69232,199.75098,6.495091,0.088303825
NGC4151,HX,3110,57461.69252,1138.313952,1.436046,0.08264
NGC4151,SX,3110,57461.69252,1138.313952,0.187062,0.03011
NGC4151,V,3110,57461.69404,39.77322,3.3086428,0.068612993
NGC4151,M2,3110,57461.69742,452.60338,5.936213755,0.061775148
NGC4151,W1,3111,57461.95385,79.75736696,5.8530105,0.08892855
NGC4151,U,3111,57461.95534,39.7748,4.3382486,0.0736754
