Object,Filter,Cadence,MJD,Duration,Flux,Error
NGC4593,HX,4112,57593.28293,872.5420224,0.655353,0.048855
NGC4593,SX,4112,57593.28293,872.5420224,0.717128,0.051195
NGC4593,V,4112,57593.28607,70.76514006,1.30790484,0.03201262
NGC4593,M2,4112,57593.28774,209.6806,1.2851784,0.029757152
NGC4593,W1,4113,57593.4126,149.77184,1.29638266,0.026315085
NGC4593,U,4113,57593.41395,74.78112,1.1278021,0.023945415
NGC4593,B,4113,57593.41487,74.77008003,1.1349178,0.023253447
NGC4593,HX,4113,57593.41604,912.663936,0.687657,0.049539
NGC4593,SX,4113,57593.41604,912.663936,0.85178,0.055035
NGC4593,W2,4113,57593.4171,299.7644,1.3296547,0.023434262
NGC4593,V,4113,57593.41932,74.77008003,1.2865184,0.030932711
NGC4593,W1,4114,57593.55498,145.7669,1.3623473,0.027443208
NGC4593,U,4114,57593.5563,72.76212001,1.11865185,0.02383875
NGC4593,B,4114,57593.55719,72.77314001,1.1236167,0.0230734
NGC4593,HX,4114,57593.55841,907.6420224,0.698513,0.04995
NGC4593,SX,4114,57593.55841,907.6420224,1.11228,0.062936
NGC4593,W2,4114,57593.55937,292.76952,1.2912119,0.023174067
NGC4593,V,4114,57593.56154,72.78415996,1.3137525,0.031701338
NGC4593,M2,4114,57593.56333,227.34432,1.3206447,0.029277104
NGC4593,HX,4115,57593.69829,977.8480704,0.636194,0.047352
NGC4593,SX,4115,57593.69829,977.8480704,0.954383,0.057906
NGC4593,W1,4116,57593.87703,119.77336,1.34857056,0.029546796
NGC4593,U,4116,57593.87812,59.76530004,1.1428771,0.026443633
NGC4593,B,4116,57593.87887,59.77634001,1.0686297,0.024540583
NGC4593,HX,4116,57593.87958,732.132,0.820804,0.071734
NGC4593,SX,4116,57593.87958,732.132,0.949365,0.077235
NGC4593,W2,4116,57593.88068,239.77838,1.3242095,0.02540392
NGC4593,V,4116,57593.88246,59.77636003,1.2695651,0.033729381
NGC4593,M2,4116,57593.88382,166.32122,1.3226075,0.033333738
NGC4593,W1,4117,57594.01082,199.76202,1.37801164,0.02454477
NGC4593,U,4117,57594.01261,99.77067995,1.160417,0.022042091
NGC4593,B,4117,57594.01382,99.78169996,1.1061475,0.020396073
NGC4593,HX,4117,57594.01568,1211.025946,0.650833,0.040967
NGC4593,SX,4117,57594.01568,1211.025946,0.945098,0.049347
NGC4593,W2,4117,57594.01677,399.7778,1.3785623,0.021721993
NGC4593,V,4117,57594.01972,99.77065998,1.311859,0.028058678
NGC4593,M2,4117,57594.02201,287.17582,1.3804467,0.027527136
NGC4593,HX,4118,57594.15261,1193.473958,0.664408,0.041485
NGC4593,SX,4118,57594.15261,1193.473958,0.854865,0.047045
NGC4593,W1,4119,57594.28428,168.77054,1.3885536,0.026240218
NGC4593,U,4119,57594.2858,84.77692002,1.134495,0.02277663
NGC4593,B,4119,57594.28684,84.77693999,1.1267015,0.021798009
NGC4593,HX,4119,57594.28827,1030.500058,0.796972,0.054429
NGC4593,SX,4119,57594.28827,1030.500058,1.146433,0.065283
NGC4593,W2,4119,57594.28935,338.77676,1.40858945,0.023318327
NGC4593,V,4119,57594.29186,84.76591998,1.3493812,0.03042218
NGC4593,M2,4119,57594.2938,241.98498,1.3624533,0.02914069
NGC4593,W1,4120,57594.4093,179.75932,1.3803472,0.025564738
NGC4593,U,4120,57594.41093,89.76381999,1.1553245,0.022832774
NGC4593,B,4120,57594.41202,89.77484,1.1659409,0.022114474
NGC4593,HX,4120,57594.41361,1093.182048,0.870273,0.055241
NGC4593,SX,4120,57594.41361,1093.182048,1.276347,0.066866
NGC4593,W2,4120,57594.4147,359.7724,1.4339451,0.02313592
NGC4593,V,4120,57594.41736,89.77484,1.3472787,0.029767485
NGC4593,M2,4120,57594.41941,255.99678,1.3637136,0.028536363
NGC4593,W1,4121,57594.55101,155.77374,1.41989505,0.027475512
NGC4593,U,4121,57594.55241,77.77102,1.1799508,0.024217265
NGC4593,B,4121,57594.55337,77.77102,1.1281202,0.022564767
NGC4593,HX,4121,57594.55467,957.788064,0.780382,0.055577
NGC4593,SX,4121,57594.55467,957.788064,1.119113,0.066473
NGC4593,W2,4121,57594.55571,312.7832,1.4568721,0.024541
NGC4593,V,4121,57594.55802,77.73793995,1.3506381,0.031481846
NGC4593,M2,4121,57594.55985,228.88888,1.3880314,0.030143356
NGC4593,W1,4122,57594.87423,119.77336,1.4243084,0.03060169
NGC4593,U,4122,57594.87532,59.77635998,1.1735903,0.026918037
NGC4593,B,4122,57594.87607,59.77631998,1.1371323,0.025638615
NGC4593,HX,4122,57594.87679,732.132,0.904314,0.075839
NGC4593,SX,4122,57594.87679,732.132,1.156346,0.085705
NGC4593,W2,4122,57594.87787,239.77842,1.3766945,0.026052317
NGC4593,V,4122,57594.87965,59.77635998,1.2976499,0.03419714
NGC4593,M2,4122,57594.88103,168.75952,1.3465405,0.03350543
NGC4593,B,4123,57594.94395,89.77486002,1.1448284,0.021814145
NGC4593,HX,4123,57594.94553,1093.182048,0.776966,0.046818
NGC4593,SX,4123,57594.94553,1093.182048,0.950655,0.051853
NGC4593,U,4124,57595.01043,86.77389997,1.14033394,0.022781372
NGC4593,B,4124,57595.01149,86.77389997,1.12044985,0.021649098
NGC4593,HX,4124,57595.01305,1068.109978,0.664295,0.053148
NGC4593,SX,4124,57595.01305,1068.109978,1.068019,0.06727
NGC4593,V,4124,57595.01663,86.77388,1.3093666,0.029541823
NGC4593,W1,4125,57595.07376,148.86716,1.34715245,0.02708429
NGC4593,U,4125,57595.0751,74.78112,1.1640175,0.024573111
NGC4593,B,4125,57595.07602,74.78112,1.1530075,0.023629223
NGC4593,HX,4125,57595.07716,907.6420224,0.690458,0.055001
NGC4593,SX,4125,57595.07716,907.6420224,0.881848,0.062085
NGC4593,W2,4125,57595.07824,297.77846,1.4031316,0.02436194
NGC4593,V,4125,57595.08045,74.77007997,1.3322007,0.0317274
NGC4593,M2,4125,57595.08216,212.2513,1.3528086,0.030563267
NGC4593,W1,4126,57595.27326,145.7338,1.3928536,0.02788502
NGC4593,U,4126,57595.27458,72.78416002,1.13728784,0.024384485
NGC4593,B,4126,57595.27547,72.77312005,1.1092339,0.023200516
NGC4593,HX,4126,57595.27658,892.5980544,0.57328,0.044384
NGC4593,SX,4126,57595.27658,892.5980544,0.752175,0.05083
NGC4593,W2,4126,57595.27764,290.77256,1.38615595,0.024348976
NGC4593,V,4126,57595.2798,72.77313995,1.3444467,0.03222717
NGC4593,M2,4126,57595.28149,208.51112,1.4071342,0.03156542
NGC4593,W1,4127,57595.40665,126.76822,1.3273865,0.028579778
NGC4593,U,4127,57595.40779,62.7773,1.1340358,0.025684225
NGC4593,B,4127,57595.40859,62.7773,1.0815864,0.024113225
NGC4593,HX,4127,57595.40965,814.8719232,0.573436,0.046609
NGC4593,SX,4127,57595.40965,814.8719232,0.724853,0.052435
NGC4593,W2,4127,57595.41049,253.77916,1.3620458,0.025315035
NGC4593,V,4127,57595.41238,62.76628,1.3009823,0.033473059
NGC4593,M2,4127,57595.41406,220.11774,1.309618,0.029502904
NGC4593,W1,4128,57595.47715,157.77072,1.3769129,0.026764934
NGC4593,U,4128,57595.47857,78.78608,1.1311707,0.02332132
NGC4593,B,4128,57595.47954,78.76402003,1.1553479,0.022865877
NGC4593,HX,4128,57595.48091,977.8480704,0.549408,0.046245
NGC4593,SX,4128,57595.48091,977.8480704,0.860126,0.057915
NGC4593,W2,4128,57595.48189,315.77314,1.3397878,0.023078598
NGC4593,V,4128,57595.48423,78.77504003,1.339289,0.031109548
NGC4593,M2,4128,57595.48615,244.31294,1.3465965,0.028824806
NGC4593,W1,4129,57595.61764,159.76768,1.3439742,0.026193642
NGC4593,U,4129,57595.61908,79.77902001,1.1287896,0.023164374
NGC4593,B,4129,57595.62006,79.77906001,1.1408797,0.02253947
NGC4593,HX,4129,57595.62119,980.3619648,0.32061,0.024865
NGC4593,SX,4129,57595.62119,980.3619648,0.462005,0.029765
NGC4593,W2,4129,57595.62244,319.7781,1.3484431,0.023068773
NGC4593,V,4129,57595.62481,79.76802003,1.3169582,0.030628648
NGC4593,M2,4129,57595.62658,217.86704,1.25911016,0.028922191
NGC4593,W1,4130,57595.7564,123.75624,1.26721245,0.02796734
NGC4593,U,4130,57595.75753,61.77331996,1.0964862,0.025020572
NGC4593,B,4130,57595.75829,61.77329999,1.1476225,0.025096437
NGC4593,HX,4130,57595.75919,774.7560576,0.343885,0.029
NGC4593,SX,4130,57595.75919,774.7560576,0.415558,0.03187
NGC4593,W2,4130,57595.76015,247.77728,1.2232033,0.023826685
NGC4593,V,4130,57595.76199,61.77332002,1.30115535,0.033718113
NGC4593,M2,4130,57595.76352,193.80426,1.2460869,0.030144873
NGC4593,HX,4131,57595.94214,932.7159936,0.38412,0.039235
NGC4593,SX,4131,57595.94214,932.7159936,0.694765,0.052847
NGC4593,W1,4132,57596.07122,164.76558,1.3016094,0.025454256
NGC4593,U,4132,57596.07271,82.78000003,1.0920406,0.022547138
NGC4593,B,4132,57596.07372,82.77998,1.09770845,0.021804108
NGC4593,HX,4132,57596.07482,955.2819456,0.457864,0.030915
NGC4593,SX,4132,57596.07482,955.2819456,0.683328,0.037812
NGC4593,W2,4132,57596.07618,330.77792,1.2625432,0.021852288
NGC4593,V,4132,57596.07863,82.72483999,1.2804248,0.029724334
NGC4593,M2,4132,57596.08023,185.92674,1.2228443,0.030289464
NGC4593,W1,4133,57596.20384,154.75874,1.3001734,0.025997315
NGC4593,U,4133,57596.20524,77.78206003,1.0752065,0.02270002
NGC4593,B,4133,57596.2062,77.77102005,1.1251578,0.022709536
NGC4593,HX,4133,57596.20748,952.7739264,0.396662,0.028773
NGC4593,SX,4133,57596.20748,952.7739264,0.589079,0.035069
NGC4593,W2,4133,57596.20852,310.7642,1.30792365,0.022846856
NGC4593,V,4133,57596.21082,77.72691995,1.3213338,0.03101589
NGC4593,M2,4133,57596.21264,226.7706,1.2600056,0.028470471
NGC4593,W1,4134,57596.33703,158.77474,1.31332255,0.02592144
NGC4593,U,4134,57596.33846,78.76398003,1.09593536,0.022958542
NGC4593,B,4134,57596.33943,78.77504003,1.1443289,0.022958307
NGC4593,HX,4134,57596.34073,967.8180672,0.646143,0.049942
NGC4593,SX,4134,57596.34073,967.8180672,0.895057,0.058807
NGC4593,V,4134,57596.34414,78.77503997,1.2111922,0.029137494
NGC4593,W1,4135,57596.47827,163.78366,1.2769688,0.025134999
NGC4593,U,4135,57596.47975,81.77600002,1.0912311,0.022446426
NGC4593,B,4135,57596.48075,81.77598,1.152069,0.022511235
NGC4593,HX,4135,57596.48209,992.8899648,0.663529,0.047074
NGC4593,SX,4135,57596.48209,992.8899648,1.097397,0.060457
NGC4593,W2,4135,57596.48319,328.76994,1.2740172,0.022028106
NGC4593,V,4135,57596.48562,81.76496005,1.27496865,0.029753528
NGC4593,M2,4135,57596.48754,242.64698,1.2664728,0.027781722
NGC4593,W1,4136,57596.61417,156.7557001,1.287522,0.025637996
NGC4593,U,4136,57596.61557,77.78205997,1.1656372,0.023937233
NGC4593,B,4136,57596.61653,77.78207999,1.1539235,0.022956316
NGC4593,HX,4136,57596.61783,960.2960832,0.526624,0.045619
NGC4593,SX,4136,57596.61783,960.2960832,0.678158,0.051691
NGC4593,W2,4136,57596.61886,313.77616,1.265321,0.022236672
NGC4593,V,4136,57596.62118,77.77104002,1.3228761,0.03101634
NGC4593,M2,4136,57596.62302,231.8347,1.2597423,0.028211015
NGC4593,U,4137,57596.75416,71.76911998,1.0660277,0.02310419
NGC4593,B,4137,57596.75504,71.78016001,1.0819202,0.0226271
NGC4593,HX,4137,57596.75578,885.0840192,0.551389,0.04477
NGC4593,SX,4137,57596.75578,885.0840192,0.774556,0.053078
NGC4593,W2,4137,57596.75718,286.7676,1.3072412,0.02352146
NGC4593,V,4137,57596.75932,71.76914001,1.248273,0.030861778
NGC4593,M2,4137,57596.76082,180.24476,1.2516171,0.03116567
NGC4593,W1,4138,57596.93743,139.77604,1.3212627,0.02736325
NGC4593,U,4138,57596.93869,69.77217996,1.1033217,0.024088908
NGC4593,B,4138,57596.93957,69.76113999,1.1152515,0.02351055
NGC4593,HX,4138,57596.94063,862.5120192,0.58681,0.050695
NGC4593,SX,4138,57596.94063,862.5120192,0.628074,0.05242
NGC4593,W2,4138,57596.94166,279.78374,1.229219,0.022820582
NGC4593,V,4138,57596.94374,69.77217996,1.290549,0.031971166
NGC4593,M2,4138,57596.94539,207.08786,1.207432,0.028794274
NGC4593,HX,4139,57597.01835,990.3840192,0.440291,0.029379
NGC4593,SX,4139,57597.01835,990.3840192,0.6199,0.034866
NGC4593,W1,4140,57597.13375,144.76292,1.305633,0.02680877
NGC4593,U,4140,57597.13505,71.78016001,1.0880247,0.023775603
NGC4593,B,4140,57597.13594,71.76911998,1.108702,0.023471886
NGC4593,HX,4140,57597.13703,882.569952,0.342337,0.027529
NGC4593,SX,4140,57597.13703,882.569952,0.382806,0.029076
NGC4593,W2,4140,57597.13809,289.77962,1.2425329,0.022688625
NGC4593,V,4140,57597.14025,71.76911998,1.3640657,0.032850333
NGC4593,M2,4140,57597.14192,206.96656,1.1999938,0.02867682
NGC4593,W1,4141,57597.26709,165.76964,1.29064265,0.025203127
NGC4593,U,4141,57597.26858,82.77999997,1.10836015,0.022740394
NGC4593,B,4141,57597.2696,82.77998,1.0916958,0.021713772
NGC4593,HX,4141,57597.26977,797.3220096,0.382016,0.042481
NGC4593,SX,4141,57597.26977,797.3220096,0.538778,0.050552
NGC4593,W2,4141,57597.27205,330.77798,1.26458385,0.02184501
NGC4593,V,4141,57597.2745,82.78002,1.2875744,0.029767475
NGC4593,M2,4141,57597.2752,29.17104,1.24479886,0.0718854
NGC4593,B,4142,57597.40317,73.77712005,1.088276,0.022707632
NGC4593,HX,4142,57597.40429,900.1260864,0.465144,0.046369
NGC4593,SX,4142,57597.40429,900.1260864,0.643417,0.054426
NGC4593,W1,4143,57597.4701,106.76556,1.2808628,0.029946154
NGC4593,U,4143,57597.47107,52.77046001,1.1044028,0.026841386
NGC4593,B,4143,57597.47174,52.77043998,1.1894975,0.027627253
NGC4593,HX,4143,57597.47233,661.9280256,0.449645,0.045868
NGC4593,SX,4143,57597.47233,661.9280256,0.670022,0.055958
NGC4593,W2,4143,57597.47334,213.77382,1.2260401,0.025279243
NGC4593,V,4143,57597.47494,52.71528,1.367125,0.037258748
NGC4593,M2,4143,57597.47622,159.8339,1.2134881,0.032207806
NGC4593,W1,4144,57597.61069,156.77776,1.3128696,0.025970218
NGC4593,U,4144,57597.6121,77.78205997,1.0973152,0.022869583
NGC4593,B,4144,57597.61305,77.75999999,1.1553664,0.023000243
NGC4593,HX,4144,57597.61436,960.2960832,0.503799,0.032366
NGC4593,SX,4144,57597.61436,960.2960832,0.652709,0.036833
NGC4593,W2,4144,57597.61539,313.77618,1.2700914,0.022287086
NGC4593,V,4144,57597.61771,77.78206003,1.3039791,0.03073605
NGC4593,M2,4144,57597.61955,232.34222,1.2293345,0.02776162
NGC4593,HX,4145,57598.02123,373.5880704,0.22013,0.047874
NGC4593,SX,4145,57598.02123,373.5880704,0.587944,0.07778
NGC4593,U,4145,57598.02146,46.76855999,1.031236,0.026798547
NGC4593,B,4145,57598.02205,46.76855999,1.0662151,0.02683858
NGC4593,U,4146,57598.14797,91.77183998,1.0161407,0.020420219
NGC4593,B,4146,57598.14909,91.7608,1.0860334,0.02064367
NGC4593,HX,4146,57598.15016,1015.455917,0.291349,0.024158
NGC4593,SX,4146,57598.15016,1015.455917,0.281663,0.023754
NGC4593,V,4146,57598.15453,91.77183998,1.2661841,0.028356122
NGC4593,W1,4147,57598.26494,153.77684,1.19848335,0.024763077
NGC4593,U,4147,57598.26633,76.77810001,1.0531931,0.022557223
NGC4593,HX,4147,57598.26718,712.0740672,0.281263,0.02754
NGC4593,SX,4147,57598.26718,712.0740672,0.313347,0.029143
NGC4593,B,4147,57598.26727,76.76705998,1.0574307,0.021858915
NGC4593,W2,4147,57598.26957,307.77434,1.132101,0.020873584
NGC4593,V,4147,57598.27184,76.06096005,1.2941774,0.031020086
NGC4593,W1,4148,57598.39891,173.75746,1.2455741,0.02418548
NGC4593,U,4148,57598.40047,86.77392,1.021316,0.020991992
NGC4593,B,4148,57598.40153,86.77392,1.0750896,0.021027283
NGC4593,HX,4148,57598.40251,967.8180672,0.282409,0.033381
NGC4593,SX,4148,57598.40251,967.8180672,0.391397,0.039168
NGC4593,W2,4148,57598.40411,347.77972,1.1278537,0.019901726
NGC4593,V,4148,57598.40668,86.76288003,1.2440446,0.028635937
NGC4593,M2,4148,57598.40816,160.0656,1.082371,0.03006453
NGC4593,W1,4149,57598.53778,183.7753201,1.19424005,0.022987667
NGC4593,U,4149,57598.53942,91.78285998,1.0519547,0.020954695
NGC4593,B,4149,57598.54054,91.78284001,1.0746342,0.020499202
NGC4593,HX,4149,57598.54137,975.3400512,0.293076,0.024157
NGC4593,SX,4149,57598.54137,975.3400512,0.432279,0.029435
NGC4593,W2,4149,57598.54327,367.77132,1.1236461,0.019444723
NGC4593,V,4149,57598.54599,91.78285998,1.2950702,0.028799763
NGC4593,M2,4149,57598.54728,120.63392,1.1205448,0.034758444
NGC4593,W1,4150,57598.67647,173.77948,1.1830636,0.023339334
NGC4593,U,4150,57598.67803,86.76286,1.0503557,0.021317134
NGC4593,B,4150,57598.67909,86.77389997,1.06477894,0.020794603
NGC4593,HX,4150,57598.6802,987.876,0.367739,0.03382
NGC4593,SX,4150,57598.6802,987.876,0.500306,0.039349
NGC4593,W2,4150,57598.68166,347.7576,1.1114425,0.019682059
NGC4593,V,4150,57598.68424,86.77392,1.2821267,0.029203425
NGC4593,M2,4150,57598.68583,180.73024,1.1071855,0.028920677
NGC4593,W1,4151,57598.81435,123.75626,1.1951341,0.026924557
NGC4593,U,4151,57598.81548,61.76227999,1.0162239,0.02366591
NGC4593,B,4151,57598.81627,61.78434002,1.1013989,0.02441847
NGC4593,HX,4151,57598.81643,722.1019968,0.397161,0.032656
NGC4593,SX,4151,57598.81643,722.1019968,0.542715,0.038211
NGC4593,W2,4151,57598.81814,247.7773,1.1135777,0.022419173
NGC4593,V,4151,57598.81998,61.77332002,1.2235964,0.032458408
NGC4593,M2,4151,57598.82099,103.51086,1.1267234,0.037379649
NGC4593,W1,4152,57598.92892,183.75326,1.2007398,0.02312151
NGC4593,U,4152,57598.93057,91.77182001,1.0306501,0.020788846
NGC4593,B,4152,57598.93169,91.78286004,1.1119172,0.021185133
NGC4593,HX,4152,57598.93242,957.788064,0.50779,0.040919
NGC4593,SX,4152,57598.93242,957.788064,0.735499,0.049238
NGC4593,W1,4153,57599.01532,103.77562,1.2522093,0.02988613
NGC4593,U,4153,57599.01627,51.76646,1.01354675,0.02545493
NGC4593,HX,4153,57599.01683,534.053952,0.483667,0.04187
NGC4593,SX,4153,57599.01683,534.053952,0.552928,0.04459
NGC4593,B,4153,57599.01692,51.77752,1.1312078,0.026847556
NGC4593,W2,4153,57599.01849,207.76092,1.1154132,0.024120785
NGC4593,V,4153,57599.02004,51.76646,1.3689901,0.037701916
NGC4593,M2,4153,57599.02065,42.67534006,1.1428727,0.057079295
NGC4593,W1,4154,57599.26037,123.77834,1.2248642,0.02745681
NGC4593,U,4154,57599.2615,61.76229995,1.0298103,0.024215277
NGC4593,B,4154,57599.26227,61.77331996,1.070298,0.024296545
NGC4593,HX,4154,57599.26256,671.9559552,0.578702,0.045883
NGC4593,SX,4154,57599.26256,671.9559552,0.852583,0.055605
NGC4593,W2,4154,57599.26412,247.7553,1.161707,0.023080208
NGC4593,V,4154,57599.26597,61.76227999,1.2163692,0.032422158
NGC4593,M2,4154,57599.2669,89.75282001,1.2217481,0.041784156
NGC4593,U,4155,57599.32762,66.78227997,1.0262792,0.023469705
NGC4593,HX,4155,57599.32888,732.132,0.64256,0.052823
NGC4593,SX,4155,57599.32888,732.132,0.829807,0.060138
NGC4593,V,4155,57599.33244,66.77122003,1.2785853,0.03244558
NGC4593,W1,4156,57599.39349,133.76312,1.2328672,0.026678901
NGC4593,U,4156,57599.3947,66.77124,1.0879624,0.02441136
NGC4593,B,4156,57599.39553,66.77124,1.0876176,0.023778298
NGC4593,HX,4156,57599.39575,694.52208,0.666926,0.054564
NGC4593,SX,4156,57599.39575,694.52208,0.971232,0.065677
NGC4593,W2,4156,57599.39753,267.76896,1.140676,0.022127574
NGC4593,V,4156,57599.39952,66.77124,1.2789798,0.032450152
NGC4593,M2,4156,57599.40036,68.70197999,1.1819386,0.04641023
NGC4593,W1,4157,57599.46416,183.7643,1.1603401,0.022568182
NGC4593,U,4157,57599.46581,91.77182001,1.0287407,0.020615008
NGC4593,B,4157,57599.46692,91.77183998,1.0803396,0.020597217
NGC4593,HX,4157,57599.46776,975.3400512,0.570768,0.042016
NGC4593,SX,4157,57599.46776,975.3400512,0.740822,0.047911
NGC4593,W2,4157,57599.46965,367.77132,1.1514325,0.0197648
NGC4593,V,4157,57599.47236,91.77182001,1.2995056,0.028876584
NGC4593,M2,4157,57599.47365,122.7964,1.1353253,0.034758953
NGC4593,W1,4158,57599.67249,173.76844,1.2153798,0.02374794
NGC4593,U,4158,57599.67405,86.77389997,1.0865068,0.021864107
NGC4593,B,4158,57599.67511,86.78494,1.085891,0.021107704
NGC4593,HX,4158,57599.67588,1007.933933,0.40523,0.039044
NGC4593,SX,4158,57599.67588,1007.933933,0.484293,0.042732
NGC4593,W2,4158,57599.67769,347.7686,1.1727653,0.020396
NGC4593,V,4158,57599.68026,86.77390003,1.30699284,0.029600935
NGC4593,M2,4158,57599.68176,163.02238,1.1235626,0.030490965
NGC4593,W1,4159,57599.81069,123.7673,1.1667544,0.026546595
NGC4593,HX,4159,57599.81295,724.610016,0.350665,0.034538
NGC4593,SX,4159,57599.81295,724.610016,0.433887,0.038449
NGC4593,W1,4160,57600.05795,169.77458,1.1330739,0.022992646
NGC4593,U,4160,57600.05948,84.72179997,0.9650651,0.020476561
NGC4593,B,4160,57600.06051,84.76593995,1.0295992,0.02081359
NGC4593,HX,4160,57600.06201,1007.933933,0.300314,0.02526
NGC4593,SX,4160,57600.06201,1007.933933,0.385811,0.02871
NGC4593,W2,4160,57600.06304,340.77382,1.07116235,0.019383387
NGC4593,V,4160,57600.06555,84.77696002,1.2635626,0.029233211
NGC4593,M2,4160,57600.06746,233.95306,1.1118669,0.025995746
NGC4593,W1,4161,57600.25757,79.61353999,1.06544564,0.030531292
NGC4593,W1,4162,57600.32366,140.38286,1.09160465,0.024242737
NGC4593,W1,4163,57600.73797,163.77262,1.1010791,0.022816632
NGC4593,U,4163,57600.73945,81.77598,0.9999451,0.021044127
NGC4593,B,4163,57600.74045,81.77600002,1.0465117,0.021069869
NGC4593,HX,4163,57600.74179,1017.963936,0.385159,0.03827
NGC4593,SX,4163,57600.74179,1017.963936,0.485039,0.042943
NGC4593,W2,4163,57600.74289,327.77696,1.0178741,0.01901574
NGC4593,V,4163,57600.74532,81.77598,1.249136,0.029429723
NGC4593,M2,4163,57600.74726,244.45638,1.0237654,0.024303038
NGC4593,W1,4164,57600.85483,118.75832,1.0798292,0.025812921
NGC4593,U,4164,57600.85591,58.7834,0.9588008,0.023513735
NGC4593,B,4164,57600.85664,58.72821999,1.048089,0.02454004
NGC4593,HX,4164,57600.85736,727.119936,0.303201,0.029031
NGC4593,SX,4164,57600.85736,727.119936,0.323566,0.030856
NGC4593,W2,4164,57600.85842,237.78144,1.0207784,0.021625085
NGC4593,V,4164,57600.86019,58.77234,1.2496817,0.033787753
NGC4593,M2,4164,57600.86157,171.21984,1.0587067,0.02884606
NGC4593,W1,4165,57601.00453,158.77474,1.1035221,0.023126546
NGC4593,U,4165,57601.00596,79.76801997,0.9713954,0.02080833
NGC4593,B,4165,57601.00694,79.77903998,1.0707225,0.02164655
NGC4593,HX,4165,57601.00859,876.0719808,0.240974,0.021802
NGC4593,SX,4165,57601.00859,876.0719808,0.257956,0.022559
NGC4593,W2,4165,57601.00931,318.77416,1.0041272,0.019049326
NGC4593,V,4165,57601.01167,79.77901995,1.280724,0.03025062
NGC4593,M2,4165,57601.01341,212.63746,1.0002377,0.02540597
NGC4593,W1,4166,57601.12102,149.76084,1.0719483,0.02333383
NGC4593,U,4166,57601.12237,74.75906003,0.9373462,0.021017607
NGC4593,B,4166,57601.12329,74.78114003,1.024269,0.021772067
NGC4593,HX,4166,57601.1244,905.141952,0.269475,0.023378
NGC4593,SX,4166,57601.1244,905.141952,0.273642,0.02345
NGC4593,W2,4166,57601.12553,300.77948,0.9813699,0.019223797
NGC4593,V,4166,57601.12776,74.78113997,1.2232448,0.030130225
NGC4593,M2,4166,57601.12943,204.87028,0.984137,0.025549537
NGC4593,W1,4167,57601.25419,147.77494,1.06312715,0.02334906
NGC4593,U,4167,57601.25552,73.76609999,0.9359227,0.02111567
NGC4593,B,4167,57601.25643,73.77711999,1.0099381,0.021646753
NGC4593,HX,4167,57601.25766,917.6739264,0.276615,0.023985
NGC4593,SX,4167,57601.25766,917.6739264,0.383394,0.028307
NGC4593,V,4167,57601.26082,73.76609999,1.1972275,0.02988443
NGC4593,U,4168,57601.38855,77.80416,0.9184366,0.020380853
NGC4593,B,4168,57601.3895,77.77104002,1.0200805,0.021381474
NGC4593,HX,4168,57601.39009,837.438048,0.33969,0.028187
NGC4593,SX,4168,57601.39009,837.438048,0.372381,0.029527
NGC4593,V,4168,57601.39416,77.77105999,1.2505953,0.030107971
NGC4593,W1,4169,57601.5271,160.7717,1.0631084,0.02247746
NGC4593,U,4169,57601.52855,79.77903998,0.980976,0.020973518
NGC4593,B,4169,57601.52952,79.76800001,1.071309,0.021675829
NGC4593,HX,4169,57601.53089,985.3679808,0.264454,0.022658
NGC4593,SX,4169,57601.53089,985.3679808,0.340044,0.025755
NGC4593,W2,4169,57601.53191,321.77506,0.9690601,0.01855257
NGC4593,V,4169,57601.53429,79.77902001,1.2656523,0.030045148
NGC4593,M2,4169,57601.53618,237.57184,0.9724821,0.023835669
NGC4593,W1,4170,57601.66539,158.77472,1.0429584,0.022268536
NGC4593,U,4170,57601.66683,79.76800001,0.9270712,0.020042136
NGC4593,B,4170,57601.6678,79.77902001,1.0578244,0.021423312
NGC4593,HX,4170,57601.66914,975.341952,0.251163,0.022324
NGC4593,SX,4170,57601.66914,975.341952,0.37231,0.027
NGC4593,W2,4170,57601.67017,318.77412,0.971313,0.018595998
NGC4593,V,4170,57601.67253,79.76800001,1.2437471,0.029600448
NGC4593,M2,4170,57601.6744,233.79858,0.9839008,0.02416593
NGC4593,W1,4171,57601.80282,138.78306,1.0689878,0.02395133
NGC4593,U,4171,57601.80409,69.73908001,0.94613496,0.021481039
NGC4593,B,4171,57601.80495,69.77218002,1.080133,0.022994112
NGC4593,HX,4171,57601.80594,854.9900352,0.280988,0.025127
NGC4593,SX,4171,57601.80594,854.9900352,0.3574,0.028212
NGC4593,W2,4171,57601.80704,278.77978,0.9280301,0.019101676
NGC4593,V,4171,57601.80911,69.77215999,1.2585466,0.031554325
NGC4593,M2,4171,57601.81072,198.5153,0.9803085,0.025846252
NGC4593,W1,4172,57601.91961,159.7677,1.10862425,0.023211127
NGC4593,U,4172,57601.92105,79.76800001,0.8732253,0.01942467
NGC4593,B,4172,57601.92203,79.77903998,0.9940162,0.02067241
NGC4593,HX,4172,57601.92333,972.832032,0.384243,0.028829
NGC4593,SX,4172,57601.92333,972.832032,0.487786,0.032526
NGC4593,W2,4172,57601.92442,320.77108,0.9244033,0.018040137
NGC4593,V,4172,57601.92679,79.76800001,1.2331777,0.029522685
NGC4593,M2,4172,57601.92861,226.11966,0.9532667,0.024036905
NGC4593,U,4173,57602.00391,61.77332002,0.9047127,0.021900479
