Object,Filter,Cadence,MJD,Duration,Flux,Error
Mrk509,M2,1048,57878.48619,236.64508,3.56997,0.05767538
Mrk509,W1,1049,57879.15086,154.75876,3.427237,0.052869843
Mrk509,U,1049,57879.15225,76.77807999,2.4361096,0.0448987
Mrk509,B,1049,57879.15319,76.77808005,1.3835911,0.026180105
Mrk509,HX,1049,57879.15456,970.3260864,0.862813,0.058407
Mrk509,SX,1049,57879.15456,970.3260864,1.280424,0.07134
Mrk509,W2,1049,57879.1555,309.77126,4.0036222,0.052971863
Mrk509,V,1049,57879.15779,76.76705998,1.0510275,0.026065853
Mrk509,M2,1049,57879.15973,249.46532,3.5880475,0.05696924
Mrk509,W1,1050,57880.0768,173.76846,3.391635,0.05054724
Mrk509,U,1050,57880.07836,86.77392,2.3339408,0.041406155
Mrk509,B,1050,57880.07941,86.77392,1.4220077,0.02555184
Mrk509,HX,1050,57880.08067,1017.963936,0.859498,0.056216
Mrk509,SX,1050,57880.08067,1017.963936,1.265383,0.068195
Mrk509,W2,1050,57880.08199,347.76862,4.05293,0.05195358
Mrk509,V,1050,57880.08456,86.78491998,1.0651279,0.025005982
Mrk509,M2,1050,57880.08634,211.25834,3.6207873,0.06037941
Mrk509,W1,1051,57881.01072,193.77116,3.4036267,0.049071737
Mrk509,U,1051,57881.01245,96.70354003,2.3916643,0.040967251
Mrk509,B,1051,57881.01364,96.75870001,1.3740835,0.023894776
Mrk509,HX,1051,57881.01586,1056.599942,0.835462,0.056051
Mrk509,SX,1051,57881.01586,1056.599942,1.289075,0.069571
Mrk509,W2,1051,57881.01651,387.77402,4.0074437,0.05020151
Mrk509,V,1051,57881.01937,96.76973999,1.0819881,0.024292736
Mrk509,M2,1051,57881.02148,258.78816,3.4739867,0.054997145
Mrk509,W1,1052,57882.93621,163.7506,3.2475175,0.049762894
Mrk509,U,1052,57882.93768,81.77601999,2.4014719,0.04336986
Mrk509,B,1052,57882.93868,81.77598,1.3738985,0.025397484
Mrk509,HX,1052,57882.93991,977.8480704,0.799296,0.055196
Mrk509,SX,1052,57882.93991,977.8480704,1.158064,0.066332
Mrk509,W2,1052,57882.94112,327.77704,3.907992,0.05119948
Mrk509,V,1052,57882.94354,81.76498002,1.1195082,0.026482604
Mrk509,M2,1052,57882.94533,217.8781,3.4352566,0.057523924
Mrk509,W1,1053,57883.06593,152.7618,3.271711,0.05123795
Mrk509,U,1053,57883.06731,75.77406001,2.2065979,0.04111085
Mrk509,B,1053,57883.06824,75.77407998,1.3488124,0.025770027
Mrk509,HX,1053,57883.06974,985.3679808,0.782706,0.07547
Mrk509,SX,1053,57883.06974,985.3679808,1.129719,0.090548
Mrk509,W2,1053,57883.07052,304.77336,3.8984962,0.052103776
Mrk509,V,1053,57883.07279,75.77408004,1.0739627,0.026598375
Mrk509,M2,1053,57883.07486,274.17908,3.432224,0.053541233
Mrk509,W1,1054,57885.92187,168.77054,3.2515067,0.049413573
Mrk509,U,1054,57885.92338,83.78399998,2.247243,0.04046099
Mrk509,B,1054,57885.92441,83.77294004,1.2899987,0.023942704
Mrk509,HX,1054,57885.92579,1020.471955,0.822487,0.067807
Mrk509,SX,1054,57885.92579,1020.471955,1.257121,0.083801
Mrk509,W2,1054,57885.92691,337.78384,3.7996363,0.049715254
Mrk509,V,1054,57885.92941,83.77294004,1.04827756,0.02518633
Mrk509,M2,1054,57885.93132,238.3662,3.3603613,0.05498926
Mrk509,W1,1055,57886.58401,159.77872,3.2834368,0.05061738
Mrk509,U,1055,57886.58544,79.76800001,2.2900052,0.041817233
